,notes,train_acc,train_loss,val_acc,val_loss
0,,0.47,1.4907,0.53,1.5117
1,,0.54,1.2361,0.49,1.5039
2,,0.55,1.1402,0.49,1.5452
3,,0.57,1.0815,0.47,1.7680
4,,0.60,0.9999,0.51,1.3045
5,,0.63,0.9577,0.62,0.9213
6,,0.70,0.8127,0.54,1.1687
7,created new SGD optimizer with LR: 0.00100000000000000002,0.72,0.7116,0.59,1.3063
8,,0.73,0.7296,0.59,1.4509
9,,0.83,0.5192,0.69,0.8476
10,,0.85,0.4097,0.68,0.7664
11,,0.87,0.4011,0.68,0.8046
12,,0.88,0.3691,0.81,0.6850
13,,0.92,0.2931,0.72,0.7456
14,,0.91,0.2625,0.78,0.7223
15,created new SGD optimizer with LR: 0.0001,0.90,0.3036,0.69,1.2170
16,,0.90,0.2704,0.72,0.7811
17,,0.93,0.2216,0.78,0.7996
18,,0.92,0.2207,0.81,0.6010
19,,0.93,0.2039,0.71,0.8766
20,,0.94,0.1935,0.71,1.0299
21,,0.95,0.2046,0.75,0.8407
22,,0.93,0.2273,0.72,0.8962
23,created new SGD optimizer with LR: 0.00001,0.94,0.1855,0.76,0.9101
24,,0.93,0.2090,0.79,0.6815
25,,0.93,0.2264,0.72,1.2866
26,,0.92,0.2335,0.72,1.1793
27,,0.96,0.1623,0.79,0.7015
28,,0.95,0.1481,0.76,0.6906
29,,0.93,0.2087,0.68,1.5681
30,,0.95,0.1914,0.72,0.7503
31,created new SGD optimizer with LR: 0.000001,0.95,0.1866,0.81,0.6732
32,,0.94,0.1982,0.72,0.9901
33,,0.94,0.2099,0.69,1.0186
34,,0.93,0.2146,0.70,1.1748
35,,0.94,0.2151,0.80,0.5934
36,,0.94,0.1873,0.61,1.1711
37,,0.93,0.2333,0.68,1.0015
38,,0.93,0.1955,0.76,1.2197
39,created new SGD optimizer with LR: 0.0000001,0.91,0.2754,0.82,0.6406
40,,0.94,0.1877,0.69,0.9588
41,,0.94,0.2093,0.75,1.0385
42,,0.94,0.1908,0.72,1.2504
43,,0.91,0.2297,0.66,1.5193
44,,0.95,0.1888,0.70,1.1117
45,,0.94,0.1988,0.70,1.3535
46,,0.93,0.2391,0.74,0.8377
47,created new SGD optimizer with LR: 0.00000001,0.93,0.2069,0.69,1.3790
48,,0.95,0.1723,0.74,1.1397
49,,0.94,0.2018,0.80,0.6651
