,notes,train_acc,train_loss,val_acc,val_loss
0,,0.46,1.5602,0.49,1.6784
1,,0.52,1.3315,0.54,1.5622
2,,0.57,1.1921,0.26,2.4652
3,,0.58,1.1463,0.50,1.7128
4,,0.64,1.0024,0.45,1.3619
5,,0.66,0.9062,0.51,2.4862
6,,0.68,0.8563,0.56,3.0940
7,created new SGD optimizer with LR: 0.00100000000000000002,0.75,0.6887,0.47,3.2859
8,,0.73,0.7689,0.66,1.5138
9,,0.76,0.6718,0.66,1.1222
10,,0.86,0.4310,0.68,1.0211
11,,0.89,0.3294,0.64,0.9628
12,,0.86,0.3799,0.69,0.8801
13,,0.85,0.3822,0.65,0.8551
14,,0.91,0.2760,0.66,0.9068
15,created new SGD optimizer with LR: 0.0001,0.90,0.2928,0.65,1.0729
16,,0.93,0.2324,0.70,1.1739
17,,0.92,0.2258,0.68,1.2123
18,,0.89,0.2674,0.72,1.0134
19,,0.92,0.2349,0.72,1.4662
20,,0.92,0.2545,0.72,0.9429
21,,0.91,0.2663,0.64,0.8941
22,,0.94,0.1963,0.68,0.7934
23,created new SGD optimizer with LR: 0.00001,0.93,0.2118,0.62,1.6724
24,,0.91,0.2148,0.74,1.0887
25,,0.93,0.2341,0.75,0.9615
26,,0.93,0.2164,0.69,0.9785
27,,0.93,0.2064,0.62,1.0571
28,,0.93,0.2212,0.71,1.0406
29,,0.91,0.2610,0.70,0.9447
30,,0.92,0.2575,0.69,0.9418
31,created new SGD optimizer with LR: 0.000001,0.92,0.2307,0.71,0.9694
32,,0.92,0.2287,0.69,0.8903
33,,0.94,0.1903,0.65,1.0162
34,,0.95,0.1964,0.65,1.1896
35,,0.90,0.2318,0.70,0.9734
36,,0.95,0.1845,0.66,2.0538
37,,0.92,0.2333,0.74,0.7598
38,,0.94,0.2121,0.74,0.8091
39,created new SGD optimizer with LR: 0.0000001,0.93,0.2104,0.66,1.0440
40,,0.94,0.1887,0.62,1.5948
41,,0.92,0.2201,0.68,0.9515
42,,0.93,0.2137,0.68,0.7570
43,,0.94,0.2016,0.71,1.4124
44,,0.93,0.2044,0.65,0.8959
45,,0.92,0.2226,0.65,0.8814
46,,0.93,0.2149,0.62,1.2106
47,created new SGD optimizer with LR: 0.00000001,0.89,0.2490,0.69,0.9789
48,,0.93,0.2097,0.66,1.5643
49,,0.91,0.2378,0.74,1.0377
