,notes,train_acc,train_loss,val_acc,val_loss
0,,0.49,1.4983,0.45,1.7008
1,,0.56,1.2200,0.40,1.7170
2,,0.56,1.2007,0.47,1.8910
3,,0.60,1.0492,0.35,2.2249
4,,0.63,0.9096,0.51,1.5737
5,,0.70,0.8277,0.59,1.6484
6,,0.76,0.6582,0.50,2.2488
7,created new SGD optimizer with LR: 0.00100000000000000002,0.70,0.8219,0.54,1.3518
8,,0.78,0.6071,0.36,3.0524
9,,0.78,0.6032,0.56,1.0291
10,,0.84,0.4822,0.65,0.9341
11,,0.89,0.3472,0.66,0.7775
12,,0.88,0.3367,0.69,0.9470
13,,0.89,0.3187,0.68,0.9945
14,,0.90,0.3065,0.70,0.9672
15,created new SGD optimizer with LR: 0.0001,0.89,0.2954,0.68,1.1939
16,,0.92,0.2439,0.69,1.0093
17,,0.94,0.2107,0.72,1.1955
18,,0.93,0.2493,0.70,0.9677
19,,0.91,0.2586,0.69,1.4774
20,,0.94,0.2169,0.69,0.9079
21,,0.93,0.2209,0.64,1.7133
22,,0.95,0.1675,0.65,1.5718
23,created new SGD optimizer with LR: 0.00001,0.93,0.2248,0.71,0.9105
24,,0.95,0.1954,0.71,0.7854
25,,0.94,0.2077,0.69,0.9675
26,,0.92,0.2161,0.71,1.1257
27,,0.93,0.2303,0.72,0.9117
28,,0.95,0.1731,0.74,0.8280
29,,0.93,0.2203,0.71,0.8630
30,,0.95,0.1879,0.75,0.7135
31,created new SGD optimizer with LR: 0.000001,0.94,0.1917,0.78,0.8551
32,,0.94,0.1803,0.68,1.5474
33,,0.95,0.1747,0.71,0.9975
34,,0.94,0.1886,0.72,1.2320
35,,0.95,0.1699,0.76,1.0387
36,,0.94,0.2025,0.72,0.8623
37,,0.96,0.1609,0.74,0.7397
38,,0.95,0.1850,0.76,0.7915
39,created new SGD optimizer with LR: 0.0000001,0.91,0.2328,0.71,1.1124
40,,0.95,0.1929,0.76,0.7750
41,,0.93,0.2394,0.70,1.4359
42,,0.95,0.1881,0.69,0.9131
43,,0.94,0.2180,0.78,0.6604
44,,0.94,0.1993,0.65,1.0552
45,,0.95,0.1814,0.74,0.7551
46,,0.94,0.2013,0.70,1.3986
47,created new SGD optimizer with LR: 0.00000001,0.95,0.1834,0.65,1.4539
48,,0.93,0.2144,0.75,0.8486
49,,0.95,0.1974,0.71,1.0251
