,notes,train_acc,train_loss,val_acc,val_loss
0,,0.48,1.4480,0.51,1.7269
1,,0.52,1.2901,0.50,1.9273
2,,0.57,1.1727,0.51,2.5146
3,,0.59,1.0928,0.53,1.7196
4,,0.63,0.9015,0.24,2.4358
5,,0.64,0.9501,0.57,1.6188
6,,0.69,0.8780,0.50,1.6021
7,created new SGD optimizer with LR: 0.00100000000000000002,0.74,0.7242,0.34,1.8469
8,,0.74,0.6875,0.42,3.3184
9,,0.77,0.6583,0.69,0.7380
10,,0.85,0.4287,0.72,0.8548
11,,0.88,0.3728,0.68,0.8695
12,,0.86,0.3707,0.74,0.8290
13,,0.86,0.3602,0.72,1.2469
14,,0.92,0.2686,0.69,1.0264
15,created new SGD optimizer with LR: 0.0001,0.90,0.2958,0.75,0.6359
16,,0.92,0.2546,0.72,0.9277
17,,0.90,0.2790,0.71,1.0687
18,,0.93,0.2105,0.72,0.7293
19,,0.93,0.2125,0.74,0.7744
20,,0.96,0.1747,0.66,0.7459
21,,0.95,0.1921,0.75,0.9022
22,,0.94,0.1945,0.75,0.8549
23,created new SGD optimizer with LR: 0.00001,0.94,0.1910,0.74,0.7509
24,,0.93,0.2175,0.69,0.9379
25,,0.93,0.2204,0.71,0.9866
26,,0.94,0.1882,0.59,1.5693
27,,0.94,0.1807,0.75,0.7123
28,,0.96,0.1759,0.69,1.0358
29,,0.96,0.1621,0.74,0.6847
30,,0.95,0.1764,0.66,1.1532
31,created new SGD optimizer with LR: 0.000001,0.95,0.1801,0.72,1.0406
32,,0.96,0.1632,0.79,0.6659
33,,0.95,0.1677,0.72,1.0437
34,,0.95,0.1866,0.75,0.7714
35,,0.93,0.2076,0.68,1.4169
36,,0.93,0.2036,0.71,1.1464
37,,0.95,0.1700,0.70,0.8437
38,,0.96,0.1613,0.71,0.8061
39,created new SGD optimizer with LR: 0.0000001,0.94,0.1872,0.74,0.9724
40,,0.96,0.1611,0.60,1.6987
41,,0.97,0.1475,0.74,0.7893
42,,0.95,0.1842,0.72,0.9480
43,,0.92,0.2129,0.66,1.3605
44,,0.96,0.1633,0.68,0.8124
45,,0.96,0.1537,0.70,1.1504
46,,0.94,0.2023,0.68,1.0197
47,created new SGD optimizer with LR: 0.00000001,0.94,0.2256,0.71,1.2498
48,,0.94,0.2123,0.71,1.1149
49,,0.95,0.1811,0.71,0.7485
