,notes,train_acc,train_loss,val_acc,val_loss
0,,0.41,1.5940,0.24,1.5954
1,,0.40,1.5473,0.42,1.4902
2,,0.45,1.4874,0.48,1.4784
3,,0.49,1.4406,0.52,1.3962
4,,0.50,1.3877,0.46,1.4539
5,,0.52,1.3733,0.53,1.3216
6,,0.55,1.2879,0.55,1.3064
7,created new SGD optimizer with LR: 0.00100000000000000002,0.55,1.3042,0.53,1.3202
8,,0.56,1.2227,0.55,1.2730
9,,0.56,1.2050,0.53,1.3196
10,,0.57,1.2011,0.56,1.2558
11,,0.57,1.1658,0.55,1.2444
12,,0.59,1.1432,0.51,1.2981
13,,0.55,1.1686,0.52,1.5373
14,,0.59,1.1441,0.57,1.2587
15,created new SGD optimizer with LR: 0.0001,0.57,1.1388,0.54,1.2725
16,,0.56,1.1620,0.52,1.3675
17,,0.58,1.1602,0.55,1.2590
18,,0.58,1.1447,0.52,1.2761
19,,0.58,1.1445,0.50,1.2659
20,,0.59,1.1490,0.56,1.3114
21,,0.59,1.1299,0.53,1.2610
22,,0.59,1.1451,0.53,1.2449
23,created new SGD optimizer with LR: 0.00001,0.56,1.1730,0.55,1.2263
24,,0.58,1.1229,0.54,1.2252
25,,0.56,1.1803,0.56,1.2627
26,,0.57,1.1452,0.56,1.2315
27,,0.58,1.1148,0.56,1.2246
28,,0.58,1.1124,0.56,1.2346
29,,0.59,1.1120,0.53,1.2647
30,,0.57,1.1361,0.51,1.2778
31,created new SGD optimizer with LR: 0.000001,0.57,1.1510,0.55,1.2228
32,,0.59,1.1078,0.57,1.2224
33,,0.58,1.1543,0.55,1.3934
34,,0.57,1.1532,0.53,1.2561
35,,0.57,1.1330,0.55,1.2666
36,,0.59,1.1135,0.55,1.2329
37,,0.59,1.1373,0.55,1.2537
38,,0.57,1.1624,0.54,1.2296
39,created new SGD optimizer with LR: 0.0000001,0.57,1.1264,0.56,1.2400
40,,0.59,1.1271,0.51,1.2881
41,,0.60,1.1168,0.55,1.2295
42,,0.58,1.1215,0.55,1.2265
43,,0.56,1.1444,0.54,1.3414
44,,0.57,1.1052,0.50,1.3035
45,,0.57,1.1547,0.51,1.3899
46,,0.57,1.1753,0.55,1.2733
47,created new SGD optimizer with LR: 0.00000001,0.59,1.1189,0.52,1.2507
48,,0.57,1.1554,0.52,1.2502
49,,0.59,1.1254,0.56,1.2625
