,notes,train_acc,train_loss,val_acc,val_loss
0,,0.45,1.7920,0.52,2.1324
1,,0.51,1.5025,0.55,1.7659
2,,0.53,1.3314,0.55,1.6279
3,,0.62,1.0709,0.58,1.5178
4,,0.60,1.1685,0.56,1.4667
5,,0.68,0.8831,0.53,1.3256
6,,0.69,0.8367,0.24,2.5068
7,created new SGD optimizer with LR: 0.00100000000000000002,0.74,0.7114,0.49,1.5200
8,,0.77,0.6046,0.61,1.0412
9,,0.82,0.5728,0.68,0.8438
10,,0.84,0.4492,0.67,0.9027
11,,0.88,0.3721,0.69,0.7674
12,,0.88,0.3655,0.69,0.7231
13,,0.87,0.3771,0.70,0.7664
14,,0.88,0.3776,0.66,0.8662
15,created new SGD optimizer with LR: 0.0001,0.91,0.3312,0.73,0.7410
16,,0.85,0.3889,0.72,0.7657
17,,0.88,0.3604,0.67,0.7574
18,,0.93,0.2898,0.72,0.6922
19,,0.89,0.3362,0.72,0.6957
20,,0.90,0.3279,0.73,0.6900
21,,0.90,0.2923,0.67,1.0855
22,,0.93,0.2776,0.67,0.8532
23,created new SGD optimizer with LR: 0.00001,0.93,0.2823,0.70,0.7795
24,,0.91,0.3008,0.71,0.6595
25,,0.92,0.3054,0.71,0.7102
26,,0.90,0.3012,0.68,1.1711
27,,0.92,0.3025,0.69,0.7253
28,,0.94,0.2698,0.74,0.7121
29,,0.93,0.2649,0.73,0.6661
30,,0.92,0.2954,0.73,0.6659
31,created new SGD optimizer with LR: 0.000001,0.92,0.2958,0.70,0.6625
32,,0.89,0.3245,0.70,1.0659
33,,0.92,0.2831,0.73,0.8384
34,,0.91,0.2879,0.67,0.7978
35,,0.91,0.3034,0.70,0.8182
36,,0.90,0.3079,0.68,0.7999
37,,0.91,0.2835,0.65,0.8998
38,,0.89,0.3040,0.69,0.9452
39,created new SGD optimizer with LR: 0.0000001,0.91,0.2867,0.70,0.7324
40,,0.89,0.3462,0.72,0.7727
41,,0.89,0.3226,0.70,0.9876
42,,0.87,0.3635,0.70,1.0091
43,,0.89,0.3321,0.66,0.9526
44,,0.93,0.2798,0.69,0.8213
45,,0.93,0.2736,0.68,0.7250
46,,0.91,0.3147,0.72,0.6825
47,created new SGD optimizer with LR: 0.00000001,0.92,0.3095,0.73,0.7089
48,,0.93,0.2742,0.64,0.8619
49,,0.93,0.2618,0.68,0.7098
