,notes,train_acc,train_loss,val_acc,val_loss
0,,0.44,1.5156,0.35,1.9829
1,,0.51,1.2906,0.47,1.4223
2,,0.50,1.2531,0.58,1.2606
3,,0.60,1.0330,0.52,2.4335
4,,0.63,0.9959,0.29,1.6460
5,,0.65,0.9002,0.56,1.3816
6,,0.68,0.8332,0.53,1.5613
7,created new SGD optimizer with LR: 0.00100000000000000002,0.73,0.7077,0.32,2.7453
8,,0.74,0.7205,0.39,2.2787
9,,0.74,0.6498,0.60,1.1007
10,,0.79,0.5214,0.66,0.8430
11,,0.82,0.4669,0.64,1.0208
12,,0.87,0.3945,0.71,0.7591
13,,0.87,0.3548,0.65,1.1852
14,,0.85,0.3744,0.66,1.1852
15,created new SGD optimizer with LR: 0.0001,0.88,0.3406,0.69,0.8937
16,,0.87,0.3822,0.64,1.1298
17,,0.86,0.3700,0.66,1.0012
18,,0.87,0.3498,0.72,0.8126
19,,0.89,0.3092,0.72,0.8417
20,,0.87,0.3654,0.68,0.9064
21,,0.90,0.3032,0.71,0.8504
22,,0.87,0.3670,0.62,1.1970
23,created new SGD optimizer with LR: 0.00001,0.88,0.3350,0.73,0.8274
24,,0.89,0.3275,0.70,0.8756
25,,0.92,0.2717,0.74,0.7742
26,,0.88,0.3357,0.66,1.1530
27,,0.88,0.3135,0.71,0.9251
28,,0.86,0.3630,0.72,0.9774
29,,0.90,0.2819,0.68,1.0945
30,,0.85,0.3624,0.69,1.2692
31,created new SGD optimizer with LR: 0.000001,0.90,0.3099,0.70,0.9859
32,,0.89,0.3336,0.67,1.1966
33,,0.91,0.2777,0.62,1.3193
34,,0.89,0.2981,0.67,0.9380
35,,0.87,0.3486,0.66,0.9341
36,,0.89,0.3279,0.72,0.8565
37,,0.88,0.3303,0.69,0.9633
38,,0.88,0.3192,0.71,0.7968
39,created new SGD optimizer with LR: 0.0000001,0.90,0.3055,0.70,0.9212
40,,0.89,0.3526,0.66,1.1099
41,,0.88,0.3436,0.66,1.0757
42,,0.92,0.2792,0.69,0.9791
43,,0.88,0.3449,0.72,0.8392
44,,0.91,0.2964,0.74,0.7952
45,,0.88,0.3437,0.58,1.0916
46,,0.88,0.3520,0.68,0.8316
47,created new SGD optimizer with LR: 0.00000001,0.91,0.2788,0.70,0.8322
48,,0.87,0.3323,0.71,0.7912
49,,0.87,0.3484,0.70,0.9485
