,notes,train_acc,train_loss,val_acc,val_loss
0,,0.40,1.8204,0.43,1.6970
1,,0.41,1.6551,0.43,1.5986
2,,0.43,1.6005,0.43,1.5643
3,,0.41,1.5787,0.43,1.5477
4,,0.41,1.5680,0.42,1.5386
5,,0.41,1.5628,0.42,1.5339
6,,0.42,1.5597,0.42,1.5307
7,created new SGD optimizer with LR: 0.00100000000000000002,0.41,1.5572,0.43,1.5280
8,,0.41,1.5552,0.42,1.5269
9,,0.41,1.5526,0.43,1.5268
10,,0.42,1.5524,0.42,1.5266
11,,0.42,1.5523,0.42,1.5264
12,,0.42,1.5523,0.42,1.5262
13,,0.41,1.5521,0.43,1.5261
14,,0.41,1.5520,0.43,1.5259
15,created new SGD optimizer with LR: 0.0001,0.41,1.5519,0.43,1.5258
16,,0.41,1.5519,0.43,1.5258
17,,0.41,1.5516,0.43,1.5257
18,,0.41,1.5516,0.43,1.5257
19,,0.41,1.5516,0.43,1.5257
20,,0.41,1.5516,0.42,1.5257
21,,0.41,1.5515,0.43,1.5257
22,,0.41,1.5515,0.43,1.5257
23,created new SGD optimizer with LR: 0.00001,0.41,1.5515,0.43,1.5257
24,,0.41,1.5515,0.43,1.5257
25,,0.41,1.5515,0.43,1.5257
26,,0.41,1.5515,0.42,1.5257
27,,0.42,1.5515,0.42,1.5257
28,,0.41,1.5515,0.42,1.5257
29,,0.41,1.5515,0.43,1.5257
30,,0.42,1.5515,0.43,1.5257
31,created new SGD optimizer with LR: 0.000001,0.42,1.5515,0.43,1.5257
32,,0.41,1.5515,0.42,1.5257
33,,0.41,1.5515,0.42,1.5257
34,,0.41,1.5515,0.42,1.5257
35,,0.41,1.5515,0.43,1.5257
36,,0.43,1.5515,0.43,1.5257
37,,0.41,1.5515,0.42,1.5257
38,,0.42,1.5515,0.42,1.5257
39,created new SGD optimizer with LR: 0.0000001,0.41,1.5515,0.43,1.5257
40,,0.42,1.5515,0.43,1.5257
41,,0.42,1.5515,0.42,1.5257
42,,0.43,1.5515,0.43,1.5257
43,,0.43,1.5515,0.43,1.5257
44,,0.41,1.5515,0.43,1.5257
45,,0.42,1.5515,0.43,1.5257
46,,0.41,1.5515,0.43,1.5257
47,created new SGD optimizer with LR: 0.00000001,0.42,1.5515,0.43,1.5257
48,,0.41,1.5515,0.42,1.5257
49,,0.41,1.5515,0.43,1.5257
