,notes,train_acc,train_loss,val_acc,val_loss
0,,0.43,1.6370,0.49,1.9201
1,,0.53,1.3211,0.42,4.8614
2,,0.57,1.2176,0.49,2.0910
3,,0.60,1.0726,0.56,1.1733
4,,0.64,1.0455,0.54,1.4950
5,,0.66,0.8551,0.56,2.5085
6,,0.66,0.9041,0.47,1.9077
7,created new SGD optimizer with LR: 0.00100000000000000002,0.71,0.8718,0.57,1.3961
8,,0.75,0.7084,0.59,1.8640
9,,0.77,0.6456,0.56,1.4274
10,,0.85,0.4411,0.66,1.1219
11,,0.85,0.4011,0.70,1.0850
12,,0.86,0.3987,0.65,1.1014
13,,0.87,0.3721,0.65,0.9575
14,,0.89,0.3105,0.66,1.3910
15,created new SGD optimizer with LR: 0.0001,0.91,0.2901,0.64,1.2576
16,,0.93,0.2188,0.64,1.0678
17,,0.93,0.2485,0.65,1.2102
18,,0.91,0.2501,0.65,1.4514
19,,0.94,0.1966,0.70,0.9545
20,,0.92,0.2452,0.70,0.9628
21,,0.93,0.1983,0.66,1.1486
22,,0.95,0.1898,0.65,1.3038
23,created new SGD optimizer with LR: 0.00001,0.94,0.1989,0.70,1.0919
24,,0.93,0.2101,0.68,1.1535
25,,0.94,0.2089,0.64,1.1461
26,,0.93,0.2026,0.62,1.9273
27,,0.93,0.2213,0.64,1.2785
28,,0.94,0.2128,0.72,0.9932
29,,0.94,0.2191,0.72,0.9096
30,,0.93,0.1979,0.57,2.0850
31,created new SGD optimizer with LR: 0.000001,0.93,0.2131,0.60,1.1068
32,,0.92,0.2353,0.72,1.0045
33,,0.95,0.1943,0.69,1.1256
34,,0.94,0.1905,0.66,1.3932
35,,0.92,0.2344,0.66,1.5575
36,,0.91,0.2488,0.69,0.9151
37,,0.94,0.1836,0.65,1.3161
38,,0.93,0.2111,0.62,1.4509
39,created new SGD optimizer with LR: 0.0000001,0.94,0.2051,0.62,1.7080
40,,0.93,0.2451,0.69,1.1099
41,,0.94,0.2066,0.66,1.1972
42,,0.91,0.2249,0.69,0.9770
43,,0.94,0.2081,0.68,1.1799
44,,0.95,0.1888,0.71,0.9712
45,,0.94,0.2061,0.74,0.9319
46,,0.92,0.2259,0.66,1.4611
47,created new SGD optimizer with LR: 0.00000001,0.94,0.2083,0.68,1.1491
48,,0.93,0.2140,0.71,1.3675
49,,0.94,0.1959,0.62,1.6433
