,notes,train_acc,train_loss,val_acc,val_loss
0,,0.51,1.4898,0.24,1.8465
1,,0.52,1.3034,0.55,2.0206
2,,0.58,1.1364,0.52,1.5371
3,,0.59,1.1101,0.49,1.7402
4,,0.69,0.8192,0.45,1.5004
5,,0.68,0.9388,0.46,3.0478
6,,0.70,0.7907,0.32,2.8937
7,,0.68,0.8705,0.35,3.6283
8,,0.72,0.7880,0.56,1.5622
9,,0.75,0.6685,0.62,1.3019
10,,0.80,0.5925,0.57,1.3839
11,,0.79,0.5908,0.44,2.6282
12,,0.86,0.4019,0.41,2.0101
13,,0.87,0.3742,0.71,1.2466
14,,0.89,0.3221,0.58,1.4907
15,,0.88,0.3551,0.66,1.5777
16,,0.90,0.2998,0.63,1.4012
17,,0.95,0.1724,0.64,1.7367
18,,0.95,0.1531,0.74,1.2545
19,,0.97,0.0976,0.39,4.0563
20,,0.97,0.1078,0.67,2.1693
21,,0.98,0.0782,0.67,1.1443
22,,0.98,0.0544,0.58,2.2670
23,,0.96,0.1190,0.71,1.5826
24,,0.98,0.0685,0.63,2.5789
25,,0.96,0.1299,0.65,2.3311
26,,0.99,0.0430,0.77,1.1516
27,,0.99,0.0390,0.55,2.6777
28,,0.97,0.0851,0.76,1.3342
29,created new SGD optimizer with LR: 0.00100000000000000002,0.99,0.0303,0.35,10.3932
30,,0.96,0.1742,0.69,1.4452
31,,0.98,0.0406,0.67,1.1864
32,,1.00,0.0188,0.74,0.9574
33,,1.00,0.0162,0.74,1.3609
34,,1.00,0.0111,0.73,1.0639
35,,0.99,0.0332,0.78,1.2910
36,,0.99,0.0243,0.66,1.6211
37,,1.00,0.0181,0.76,0.9739
38,,0.99,0.0158,0.76,0.9902
39,,1.00,0.0135,0.75,1.2378
40,,1.00,0.0090,0.77,0.8117
41,,1.00,0.0165,0.76,0.9497
42,,1.00,0.0090,0.81,1.0120
43,,1.00,0.0146,0.73,1.1141
44,,1.00,0.0044,0.79,0.8371
45,,1.00,0.0101,0.73,1.3164
46,,1.00,0.0035,0.81,0.7770
47,,1.00,0.0076,0.72,1.1944
48,,1.00,0.0041,0.75,1.0326
49,,1.00,0.0074,0.74,1.4997
