,notes,train_acc,train_loss,val_acc,val_loss
0,,0.39,1.6084,0.43,1.6086
1,,0.41,1.5634,0.42,1.5107
2,,0.45,1.5321,0.49,1.4452
3,,0.49,1.4563,0.36,1.5957
4,,0.51,1.4063,0.51,1.3814
5,,0.52,1.3517,0.53,1.3434
6,,0.54,1.2949,0.56,1.3273
7,created new SGD optimizer with LR: 0.00100000000000000002,0.54,1.3086,0.53,1.2686
8,,0.56,1.2296,0.51,1.4246
9,,0.55,1.2039,0.57,1.2598
10,,0.57,1.1893,0.55,1.2490
11,,0.57,1.1758,0.53,1.2372
12,,0.58,1.1734,0.52,1.3074
13,,0.59,1.1577,0.53,1.3564
14,,0.58,1.1487,0.53,1.2515
15,created new SGD optimizer with LR: 0.0001,0.57,1.1590,0.57,1.2407
16,,0.58,1.1396,0.55,1.2513
17,,0.57,1.1587,0.54,1.2433
18,,0.58,1.1466,0.56,1.2959
19,,0.59,1.1389,0.52,1.3016
20,,0.58,1.1475,0.55,1.2063
21,,0.56,1.1538,0.52,1.2655
22,,0.60,1.1155,0.55,1.2111
23,created new SGD optimizer with LR: 0.00001,0.59,1.1150,0.55,1.1990
24,,0.58,1.1313,0.55,1.2244
25,,0.58,1.1515,0.55,1.2030
26,,0.58,1.1268,0.57,1.2178
27,,0.59,1.1045,0.54,1.3372
28,,0.57,1.1471,0.55,1.2124
29,,0.55,1.1628,0.53,1.2580
30,,0.59,1.1286,0.57,1.2167
31,created new SGD optimizer with LR: 0.000001,0.57,1.1358,0.56,1.2415
32,,0.59,1.0975,0.56,1.2293
33,,0.59,1.1124,0.55,1.2263
34,,0.57,1.1492,0.54,1.2785
35,,0.59,1.1328,0.57,1.2497
36,,0.57,1.1522,0.54,1.2348
37,,0.57,1.1391,0.57,1.2266
38,,0.57,1.1321,0.54,1.2149
39,created new SGD optimizer with LR: 0.0000001,0.59,1.0992,0.54,1.2927
40,,0.56,1.1527,0.54,1.2055
41,,0.59,1.1019,0.53,1.2707
42,,0.58,1.1574,0.52,1.3210
43,,0.59,1.0951,0.55,1.2116
44,,0.58,1.1499,0.54,1.3269
45,,0.58,1.1328,0.53,1.2411
46,,0.59,1.1228,0.56,1.1997
47,created new SGD optimizer with LR: 0.00000001,0.59,1.1497,0.56,1.2015
48,,0.57,1.1245,0.54,1.2245
49,,0.57,1.1500,0.52,1.4955
