,notes,train_acc,train_loss,val_acc,val_loss
0,,0.69,1.0766,0.37,3.0351
1,,0.82,0.6743,0.54,2.1105
2,,0.92,0.3011,0.59,1.9102
3,,0.93,0.2497,0.73,0.9036
4,,0.97,0.1059,0.71,1.7322
5,,0.98,0.0731,0.64,1.7108
6,,0.98,0.0477,0.73,1.6027
7,,0.99,0.0500,0.73,1.2511
8,,0.99,0.0344,0.74,1.3002
9,,0.99,0.0187,0.76,1.5159
10,,0.98,0.0572,0.58,3.0038
11,,0.97,0.1042,0.74,1.7074
12,,0.99,0.0382,0.72,1.6643
13,,0.99,0.0215,0.81,1.3448
14,,1.00,0.0111,0.67,4.2635
15,,1.00,0.0116,0.61,3.7740
16,,1.00,0.0092,0.76,1.5544
17,,1.00,0.0169,0.82,0.8592
18,,0.99,0.0237,0.77,1.1074
19,,1.00,0.0092,0.78,1.0940
20,,1.00,0.0066,0.83,0.8457
21,,0.99,0.0220,0.81,1.6687
22,,0.99,0.0316,0.83,1.0117
23,,1.00,0.0087,0.75,1.4618
24,,0.99,0.0112,0.75,1.5636
25,,1.00,0.0168,0.79,1.5137
26,,1.00,0.0150,0.79,1.0246
27,,0.99,0.0201,0.72,1.9967
28,,0.99,0.0293,0.76,1.4071
29,created new SGD optimizer with LR: 0.00100000000000000002,1.00,0.0048,0.78,1.5073
30,,1.00,0.0049,0.77,1.4884
31,,1.00,0.0076,0.77,1.6548
32,,1.00,0.0064,0.81,1.1821
33,,0.99,0.0131,0.73,2.8982
34,,1.00,0.0138,0.83,1.0305
35,,0.99,0.0288,0.75,3.9209
36,,1.00,0.0105,0.80,0.8646
37,,0.99,0.0126,0.77,1.2532
38,,0.99,0.0270,0.81,1.5141
39,,1.00,0.0129,0.82,1.1069
40,,1.00,0.0080,0.75,1.5224
41,,1.00,0.0017,0.75,1.4532
42,,1.00,0.0009,0.80,1.4864
43,,0.99,0.0127,0.77,1.8059
44,,1.00,0.0044,0.78,1.4977
45,,1.00,0.0013,0.87,0.8307
46,,1.00,0.0009,0.78,1.5720
47,,1.00,0.0011,0.74,1.0057
48,,1.00,0.0099,0.79,1.1828
49,,1.00,0.0047,0.79,1.0740
