,notes,train_acc,train_loss,val_acc,val_loss
0,,0.46,1.5130,0.22,1.9419
1,,0.55,1.2027,0.36,1.6567
2,,0.57,1.1404,0.41,3.6323
3,,0.63,0.9841,0.48,1.6980
4,,0.65,0.9159,0.53,1.2407
5,,0.67,0.8919,0.45,2.9494
6,,0.71,0.7556,0.65,1.2164
7,created new SGD optimizer with LR: 0.00100000000000000002,0.72,0.7495,0.37,2.3290
8,,0.73,0.7288,0.57,1.1758
9,,0.79,0.5557,0.66,1.0602
10,,0.82,0.4412,0.77,0.6407
11,,0.89,0.3499,0.72,0.8542
12,,0.88,0.3516,0.66,1.7056
13,,0.88,0.3277,0.71,0.9046
14,,0.89,0.3008,0.75,0.7831
15,created new SGD optimizer with LR: 0.0001,0.92,0.2438,0.72,0.8032
16,,0.89,0.2919,0.76,0.7843
17,,0.90,0.2752,0.76,0.8636
18,,0.92,0.2229,0.77,0.6417
19,,0.93,0.2341,0.69,1.1295
20,,0.94,0.2100,0.77,0.6140
21,,0.93,0.2269,0.67,1.5929
22,,0.90,0.2656,0.60,2.2470
23,created new SGD optimizer with LR: 0.00001,0.92,0.2593,0.71,1.1201
24,,0.93,0.2107,0.78,0.6464
25,,0.93,0.2280,0.75,0.7660
26,,0.94,0.1892,0.72,0.8479
27,,0.96,0.1920,0.76,0.7312
28,,0.93,0.2382,0.74,0.9488
29,,0.95,0.2040,0.79,0.5942
30,,0.95,0.1918,0.74,0.7962
31,created new SGD optimizer with LR: 0.000001,0.92,0.2315,0.74,0.9229
32,,0.91,0.2471,0.73,0.7503
33,,0.94,0.2041,0.76,0.7121
34,,0.93,0.2205,0.72,0.8012
35,,0.94,0.2117,0.77,0.6610
36,,0.93,0.2050,0.79,0.7353
37,,0.94,0.2048,0.77,0.7160
38,,0.92,0.2367,0.75,0.8966
39,created new SGD optimizer with LR: 0.0000001,0.92,0.2195,0.76,0.6879
40,,0.94,0.2094,0.78,0.6511
41,,0.93,0.2398,0.71,0.9030
42,,0.93,0.2293,0.82,0.5737
43,,0.94,0.1913,0.68,1.2870
44,,0.95,0.1884,0.79,0.6528
45,,0.93,0.2333,0.77,0.6337
46,,0.93,0.2151,0.74,0.8194
47,created new SGD optimizer with LR: 0.00000001,0.96,0.1683,0.72,1.1419
48,,0.93,0.2435,0.71,0.8521
49,,0.95,0.1831,0.68,1.5124
