,notes,train_acc,train_loss,val_acc,val_loss
0,,0.42,1.5432,0.49,1.3972
1,,0.51,1.3470,0.45,1.5008
2,,0.55,1.2769,0.40,1.7325
3,,0.57,1.1925,0.47,1.4058
4,,0.58,1.0916,0.57,1.4270
5,,0.65,0.9643,0.55,2.2558
6,,0.72,0.8601,0.58,1.4779
7,created new SGD optimizer with LR: 0.00100000000000000002,0.77,0.7118,0.61,1.8886
8,,0.72,0.8196,0.48,1.4527
9,,0.79,0.6278,0.66,0.9425
10,,0.84,0.4704,0.61,1.2808
11,,0.86,0.4522,0.66,1.0784
12,,0.87,0.3821,0.64,1.2578
13,,0.87,0.3802,0.63,1.1045
14,,0.87,0.4071,0.63,1.3279
15,created new SGD optimizer with LR: 0.0001,0.92,0.2870,0.69,1.0306
16,,0.92,0.2428,0.61,1.3724
17,,0.92,0.2540,0.63,1.1248
18,,0.93,0.2314,0.63,0.9610
19,,0.89,0.3339,0.55,1.7767
20,,0.93,0.2388,0.67,0.9663
21,,0.92,0.2801,0.61,1.4500
22,,0.92,0.2603,0.62,1.1891
23,created new SGD optimizer with LR: 0.00001,0.93,0.2255,0.59,1.8113
24,,0.94,0.2043,0.64,1.3055
25,,0.95,0.2181,0.62,1.1799
26,,0.91,0.2791,0.66,1.0370
27,,0.92,0.2409,0.64,1.1459
28,,0.94,0.2285,0.56,1.7621
29,,0.93,0.2294,0.47,1.8643
30,,0.94,0.2126,0.60,1.3928
31,created new SGD optimizer with LR: 0.000001,0.94,0.2024,0.70,0.8716
32,,0.92,0.2752,0.64,1.1018
33,,0.92,0.2409,0.67,1.1970
34,,0.93,0.2578,0.65,0.9025
35,,0.91,0.2570,0.59,2.2114
36,,0.93,0.2351,0.73,1.0788
37,,0.91,0.2651,0.61,1.0768
38,,0.91,0.2367,0.69,1.2817
39,created new SGD optimizer with LR: 0.0000001,0.94,0.2305,0.59,1.7254
40,,0.95,0.2081,0.58,0.9958
41,,0.93,0.2573,0.66,0.9702
42,,0.90,0.2868,0.58,1.7528
43,,0.93,0.2404,0.67,1.0836
44,,0.93,0.2429,0.61,1.1422
45,,0.92,0.2874,0.54,1.2734
46,,0.94,0.2081,0.63,1.3958
47,created new SGD optimizer with LR: 0.00000001,0.90,0.2977,0.66,1.1337
48,,0.95,0.2311,0.63,1.0469
49,,0.93,0.2464,0.64,1.0850
