,notes,train_acc,train_loss,val_acc,val_loss
0,,0.50,1.4553,0.44,1.3823
1,,0.53,1.2737,0.40,1.5493
2,,0.56,1.1584,0.54,2.1165
3,,0.62,1.0295,0.43,2.4064
4,,0.57,1.1345,0.37,1.8305
5,,0.63,0.9769,0.54,1.5102
6,,0.68,0.8145,0.58,1.2783
7,,0.76,0.6919,0.47,3.6778
8,,0.74,0.7237,0.31,3.2730
9,,0.76,0.6473,0.67,1.1452
10,,0.84,0.4683,0.51,3.0386
11,,0.82,0.5158,0.63,1.1890
12,,0.84,0.4891,0.57,1.9523
13,,0.84,0.4413,0.70,1.0073
14,,0.90,0.3027,0.59,1.8521
15,,0.89,0.3227,0.37,4.2305
16,,0.90,0.3280,0.61,2.0360
17,,0.96,0.1467,0.65,1.7210
18,,0.95,0.1560,0.49,3.6978
19,,0.91,0.2952,0.68,1.2968
20,,0.96,0.1297,0.67,1.4031
21,,0.96,0.1302,0.67,2.1349
22,,0.98,0.0696,0.64,2.6818
23,,0.97,0.1188,0.63,2.5879
24,,0.99,0.0553,0.76,0.9895
25,,0.99,0.0335,0.68,1.5416
26,,0.99,0.0476,0.56,2.3143
27,,0.98,0.0631,0.73,1.2800
28,,0.99,0.0197,0.70,1.8152
29,created new SGD optimizer with LR: 0.00100000000000000002,1.00,0.0143,0.79,1.0863
30,,1.00,0.0068,0.78,1.3681
31,,0.99,0.0216,0.74,1.7298
32,,0.99,0.0249,0.77,1.0552
33,,1.00,0.0183,0.70,2.6189
34,,1.00,0.0052,0.68,1.5297
35,,0.99,0.0198,0.75,1.2440
36,,1.00,0.0167,0.81,1.1150
37,,0.99,0.0222,0.78,0.9311
38,,1.00,0.0079,0.76,1.3825
39,,1.00,0.0100,0.76,0.9602
40,,1.00,0.0051,0.80,0.8416
41,,1.00,0.0065,0.76,1.5945
42,,1.00,0.0065,0.77,1.3424
43,,1.00,0.0074,0.80,0.9778
44,,1.00,0.0037,0.72,1.8836
45,,1.00,0.0030,0.78,1.2872
46,,1.00,0.0079,0.74,1.7697
47,,1.00,0.0063,0.79,1.1336
48,,1.00,0.0098,0.77,1.1491
49,,1.00,0.0050,0.76,1.7379
