,notes,train_acc,train_loss,val_acc,val_loss
0,,0.50,5.3557,0.16,14.0935
1,,0.61,4.1850,0.42,12.0458
2,,0.68,3.5356,0.16,34.2374
3,,0.72,3.2213,0.17,16.6781
4,,0.77,2.7012,0.25,22.9394
5,,0.76,2.8775,0.04,13.7959
6,,0.82,2.5214,0.16,18.3665
7,created new SGD optimizer with LR: 0.00100000000000000002,0.87,2.0539,0.16,12.0838
8,,0.88,2.0096,0.08,20.6971
9,,0.95,1.3548,0.16,20.6039
10,,0.97,1.2499,0.16,16.9175
11,,0.96,1.2208,0.16,19.8815
12,,0.97,1.1696,0.16,19.6288
13,,0.96,1.3697,0.16,19.6936
14,,0.97,1.1806,0.16,20.4145
15,created new SGD optimizer with LR: 0.0001,0.95,1.2982,0.08,17.0043
16,,0.94,1.3701,0.16,17.7854
17,,0.96,1.2946,0.16,16.8100
18,,0.98,1.1738,0.16,17.0201
19,,0.98,1.0792,0.16,17.8407
20,,0.97,1.2199,0.08,16.8562
21,,0.98,1.1652,0.16,17.5505
22,,0.98,1.1914,0.16,17.4737
23,created new SGD optimizer with LR: 0.00001,0.97,1.1892,0.16,16.2825
24,,0.95,1.3771,0.09,15.1645
25,,0.98,1.1813,0.17,17.8335
26,,0.97,1.2123,0.16,16.3473
27,,0.98,1.1631,0.16,16.3776
28,,0.99,1.0966,0.15,16.1120
29,,0.98,1.1134,0.16,18.7735
30,,0.97,1.1456,0.16,16.8185
31,created new SGD optimizer with LR: 0.000001,0.98,1.1153,0.16,17.4416
32,,0.97,1.1729,0.16,15.8447
33,,0.99,1.0956,0.16,18.0549
34,,0.98,1.1559,0.16,17.7218
35,,0.96,1.3223,0.16,16.5567
36,,0.99,1.1169,0.16,15.5453
37,,0.99,1.1011,0.16,18.2502
38,,0.97,1.1840,0.16,17.1332
39,created new SGD optimizer with LR: 0.0000001,0.98,1.1748,0.16,14.9111
40,,0.97,1.1890,0.16,18.5203
41,,0.99,1.1288,0.16,17.3887
42,,0.97,1.1897,0.16,17.1480
43,,0.99,1.1287,0.16,14.7788
44,,0.97,1.1927,0.16,16.7420
45,,0.97,1.1808,0.16,18.6333
46,,0.97,1.2418,0.16,16.9390
47,created new SGD optimizer with LR: 0.00000001,0.96,1.2237,0.16,17.1519
48,,0.98,1.1394,0.14,18.3236
49,,0.96,1.2049,0.16,17.3189
