,notes,train_acc,train_loss,val_acc,val_loss
0,,0.48,1.4513,0.53,1.6601
1,,0.53,1.2231,0.49,2.0685
2,,0.60,1.1076,0.32,2.8675
3,,0.65,1.0204,0.30,2.4415
4,,0.65,0.9713,0.54,1.5983
5,,0.63,0.9752,0.41,1.7418
6,,0.68,0.8616,0.47,1.7698
7,created new SGD optimizer with LR: 0.00100000000000000002,0.71,0.7783,0.53,1.3648
8,,0.76,0.6752,0.62,1.7933
9,,0.75,0.6442,0.68,1.1367
10,,0.82,0.4932,0.70,0.7350
11,,0.86,0.3852,0.71,1.0285
12,,0.85,0.3616,0.66,0.9256
13,,0.87,0.3682,0.70,0.9380
14,,0.91,0.2653,0.68,0.9009
15,created new SGD optimizer with LR: 0.0001,0.87,0.3214,0.76,0.6521
16,,0.91,0.2533,0.75,0.8144
17,,0.90,0.2859,0.72,0.8814
18,,0.92,0.2392,0.74,0.8104
19,,0.94,0.1947,0.67,1.3150
20,,0.92,0.2483,0.73,0.6846
21,,0.90,0.2514,0.74,0.8383
22,,0.92,0.2077,0.73,0.8641
23,created new SGD optimizer with LR: 0.00001,0.90,0.2813,0.65,1.1575
24,,0.91,0.2558,0.70,0.8961
25,,0.93,0.2135,0.67,1.0587
26,,0.93,0.2161,0.76,0.6630
27,,0.94,0.1998,0.76,0.7324
28,,0.90,0.2469,0.72,1.3065
29,,0.92,0.2486,0.72,0.9214
30,,0.94,0.2014,0.73,0.7657
31,created new SGD optimizer with LR: 0.000001,0.91,0.2354,0.66,1.0543
32,,0.92,0.2254,0.65,1.4436
33,,0.95,0.1879,0.72,0.8508
34,,0.93,0.2033,0.74,0.6951
35,,0.93,0.2273,0.74,0.7965
36,,0.94,0.2389,0.73,0.9022
37,,0.94,0.1903,0.72,0.9184
38,,0.94,0.1976,0.71,0.7311
39,created new SGD optimizer with LR: 0.0000001,0.91,0.2247,0.67,1.2432
40,,0.87,0.2912,0.68,1.2403
41,,0.93,0.2151,0.72,0.9284
42,,0.94,0.1990,0.72,0.9408
43,,0.93,0.2198,0.72,0.8910
44,,0.93,0.2191,0.65,1.0011
45,,0.92,0.2190,0.73,0.8987
46,,0.93,0.1937,0.70,1.4904
47,created new SGD optimizer with LR: 0.00000001,0.91,0.2453,0.73,1.0540
48,,0.94,0.2091,0.67,0.9993
49,,0.96,0.1562,0.69,0.8682
