,notes,train_acc,train_loss,val_acc,val_loss
0,,0.53,1.5600,0.25,2.4498
1,,0.63,1.1417,0.51,1.8181
2,,0.69,0.9334,0.57,1.3247
3,,0.74,0.7296,0.63,1.5724
4,,0.71,0.8843,0.59,1.5990
5,,0.80,0.5966,0.66,1.2115
6,,0.80,0.5410,0.48,3.1449
7,created new SGD optimizer with LR: 0.00100000000000000002,0.73,0.8545,0.51,2.2245
8,,0.72,0.8789,0.42,2.7519
9,,0.82,0.6353,0.61,1.2029
10,,0.84,0.4513,0.57,1.1221
11,,0.86,0.3793,0.56,1.4452
12,,0.83,0.4132,0.63,1.0943
13,,0.84,0.4404,0.57,1.2624
14,,0.85,0.3912,0.53,1.5238
15,created new SGD optimizer with LR: 0.0001,0.82,0.4613,0.63,1.1747
16,,0.87,0.3406,0.58,1.3072
17,,0.83,0.4474,0.54,1.4261
18,,0.85,0.4034,0.60,1.1283
19,,0.88,0.3233,0.58,1.3986
