,notes,train_acc,train_loss,val_acc,val_loss
0,,0.48,1.4691,0.52,1.3132
1,,0.53,1.2790,0.46,1.2980
2,,0.53,1.2223,0.43,1.7754
3,,0.58,1.1170,0.57,1.1767
4,,0.62,1.0348,0.55,1.1840
5,,0.62,0.9544,0.42,1.8032
6,,0.66,0.8746,0.60,1.2844
7,,0.70,0.7736,0.63,1.1672
8,,0.77,0.6443,0.59,1.3199
9,,0.73,0.7162,0.38,1.9177
10,,0.77,0.5676,0.63,1.5925
11,,0.80,0.5116,0.68,1.0187
12,,0.82,0.4537,0.66,1.4049
13,,0.87,0.3716,0.64,1.3947
14,,0.84,0.4209,0.31,3.3135
15,,0.86,0.4051,0.64,1.1977
16,,0.84,0.4666,0.54,1.9095
17,,0.91,0.2430,0.56,1.6441
18,,0.89,0.3054,0.57,2.4976
19,,0.92,0.2435,0.72,0.9603
20,,0.94,0.1685,0.58,2.4702
21,,0.93,0.2560,0.62,2.0716
22,,0.94,0.1878,0.73,1.7840
23,,0.95,0.1579,0.72,1.2991
24,,0.95,0.1759,0.70,2.0126
25,,0.95,0.1466,0.67,1.6985
26,,0.97,0.0851,0.76,1.0532
27,,0.97,0.0897,0.77,1.2519
28,,0.98,0.0665,0.73,1.6857
29,created new SGD optimizer with LR: 0.00100000000000000002,0.98,0.0589,0.75,1.2420
30,,0.98,0.0625,0.71,1.2808
31,,0.97,0.0873,0.78,1.0754
32,,0.99,0.0324,0.80,0.9138
33,,0.99,0.0368,0.79,0.8701
34,,0.99,0.0464,0.77,1.4013
35,,0.98,0.0690,0.70,1.3772
36,,0.99,0.0403,0.74,1.2780
37,,1.00,0.0208,0.74,1.4800
38,,1.00,0.0146,0.82,0.7800
39,,0.99,0.0339,0.77,1.0464
40,,0.99,0.0323,0.79,0.8837
41,,1.00,0.0183,0.73,2.1533
42,,1.00,0.0262,0.79,0.9589
43,,0.99,0.0198,0.80,1.4942
44,,1.00,0.0175,0.81,0.8874
45,,1.00,0.0183,0.81,1.0377
46,,0.99,0.0262,0.84,0.9992
47,,1.00,0.0176,0.80,0.7394
48,,1.00,0.0189,0.78,0.9624
49,,1.00,0.0194,0.77,0.8723
