,notes,train_acc,train_loss,val_acc,val_loss
0,,0.48,1.4800,0.39,1.4865
1,,0.52,1.3311,0.29,2.0077
2,,0.54,1.2022,0.52,1.3019
3,,0.57,1.1236,0.51,1.3401
4,,0.63,1.0048,0.51,1.6544
5,,0.64,0.9493,0.27,2.9306
6,,0.66,0.8634,0.57,1.4139
7,created new SGD optimizer with LR: 0.00100000000000000002,0.70,0.7779,0.64,1.0578
8,,0.74,0.7048,0.60,1.3505
9,,0.76,0.6122,0.67,0.9169
10,,0.79,0.5310,0.63,0.9960
11,,0.82,0.5032,0.69,1.0757
12,,0.82,0.4813,0.69,0.8450
13,,0.81,0.4891,0.70,0.7854
14,,0.85,0.4089,0.73,0.7435
15,created new SGD optimizer with LR: 0.0001,0.84,0.4470,0.71,0.7521
16,,0.86,0.4061,0.67,1.0271
17,,0.90,0.3270,0.68,0.7109
18,,0.88,0.3403,0.69,0.8044
19,,0.87,0.3605,0.72,0.7797
20,,0.89,0.3365,0.71,1.1854
21,,0.88,0.3573,0.70,0.8704
22,,0.87,0.3677,0.70,0.7527
23,created new SGD optimizer with LR: 0.00001,0.91,0.3001,0.72,0.6860
24,,0.89,0.3408,0.75,0.6768
25,,0.88,0.3247,0.73,0.8076
26,,0.88,0.3249,0.68,0.8682
27,,0.89,0.3201,0.72,0.7764
28,,0.89,0.3200,0.72,0.7130
29,,0.89,0.3416,0.71,0.9292
30,,0.88,0.3582,0.71,0.7348
31,created new SGD optimizer with LR: 0.000001,0.88,0.3450,0.66,1.0540
32,,0.88,0.3451,0.69,0.8512
33,,0.90,0.3036,0.70,0.8427
34,,0.87,0.3639,0.73,0.7563
35,,0.86,0.3377,0.66,0.9366
36,,0.87,0.3408,0.70,0.7816
37,,0.88,0.3342,0.71,0.7908
38,,0.88,0.3394,0.73,0.8282
39,created new SGD optimizer with LR: 0.0000001,0.90,0.3085,0.80,0.5826
40,,0.86,0.3659,0.66,0.8892
41,,0.87,0.3321,0.73,0.7367
42,,0.88,0.3326,0.75,0.7041
43,,0.89,0.3259,0.70,0.8188
44,,0.88,0.3544,0.72,0.7605
45,,0.89,0.3228,0.73,0.6985
46,,0.87,0.3657,0.66,0.9982
47,created new SGD optimizer with LR: 0.00000001,0.88,0.3335,0.70,0.8021
48,,0.87,0.3469,0.68,1.0452
49,,0.87,0.3654,0.72,0.7627
