,notes,train_acc,train_loss,val_acc,val_loss
0,,0.51,1.4431,0.27,1.9047
1,,0.52,1.2473,0.43,1.8434
2,,0.56,1.1676,0.48,1.4641
3,,0.59,1.1276,0.48,1.7776
4,,0.63,0.9553,0.47,3.3616
5,,0.69,0.8645,0.51,1.9456
6,,0.67,0.8791,0.42,1.9017
7,,0.69,0.8884,0.54,1.3612
8,,0.75,0.6596,0.55,1.4702
9,,0.75,0.7068,0.65,1.0798
10,,0.77,0.5988,0.59,1.6022
11,,0.81,0.5464,0.40,2.2507
12,,0.76,0.5922,0.52,2.5054
13,,0.84,0.4645,0.59,1.5316
14,,0.86,0.4202,0.45,2.1816
15,,0.89,0.3064,0.65,1.4745
16,,0.87,0.3662,0.64,1.7572
17,,0.88,0.3544,0.40,2.8995
18,,0.94,0.1815,0.64,1.9528
19,,0.95,0.1872,0.69,2.0229
20,,0.97,0.1015,0.45,2.9574
21,,0.92,0.2498,0.64,1.5689
22,,0.96,0.1242,0.62,2.1060
23,,0.98,0.0835,0.66,1.3290
24,,0.98,0.0651,0.71,1.9741
25,,0.97,0.1208,0.64,2.2397
26,,0.99,0.0371,0.70,1.9151
27,,0.97,0.0813,0.69,1.7736
28,,0.98,0.0560,0.65,3.2081
29,created new SGD optimizer with LR: 0.00100000000000000002,0.96,0.1111,0.43,6.7741
30,,0.96,0.1119,0.70,1.4671
31,,0.97,0.0753,0.71,2.0477
32,,0.99,0.0219,0.73,1.1024
33,,1.00,0.0181,0.72,1.7568
34,,1.00,0.0201,0.74,1.4182
35,,0.99,0.0210,0.74,1.0173
36,,0.99,0.0336,0.69,2.7682
37,,0.99,0.0216,0.74,1.2004
38,,1.00,0.0154,0.71,1.2846
39,,1.00,0.0142,0.65,3.7271
40,,0.98,0.0262,0.77,1.2199
41,,1.00,0.0200,0.75,1.4514
42,,0.99,0.0197,0.66,2.4460
43,,0.99,0.0142,0.68,1.4813
44,,1.00,0.0140,0.70,1.5788
45,,0.99,0.0380,0.76,0.9244
46,,1.00,0.0067,0.75,1.7142
47,,0.99,0.0187,0.70,1.1493
48,,1.00,0.0109,0.79,1.2286
49,,1.00,0.0049,0.75,1.0467
