,notes,train_acc,train_loss,val_acc,val_loss
0,,0.46,1.6527,0.46,1.5193
1,,0.55,1.2361,0.42,2.2492
2,,0.52,1.2534,0.52,1.3513
3,,0.64,0.9756,0.56,1.1896
4,,0.62,1.0039,0.42,2.0790
5,,0.66,0.8995,0.53,1.5253
6,,0.74,0.7365,0.54,1.3687
7,created new SGD optimizer with LR: 0.00100000000000000002,0.78,0.5918,0.45,1.6873
8,,0.79,0.5996,0.59,1.6336
9,,0.82,0.5049,0.63,1.3581
10,,0.90,0.3339,0.67,0.7630
11,,0.90,0.3216,0.70,0.9491
12,,0.92,0.2752,0.63,1.0185
13,,0.92,0.2720,0.69,1.0260
14,,0.94,0.2036,0.71,0.7696
15,created new SGD optimizer with LR: 0.0001,0.96,0.1690,0.74,1.0042
16,,0.96,0.1497,0.71,0.7879
17,,0.95,0.1785,0.70,0.8314
18,,0.94,0.2032,0.70,0.7576
19,,0.95,0.1880,0.72,0.8046
20,,0.92,0.2212,0.64,1.4417
21,,0.97,0.1289,0.60,1.2530
22,,0.93,0.1941,0.62,1.0660
23,created new SGD optimizer with LR: 0.00001,0.95,0.1637,0.69,0.9263
24,,0.97,0.1327,0.74,0.8853
25,,0.95,0.1644,0.70,0.9575
26,,0.96,0.1423,0.62,1.1278
27,,0.95,0.1715,0.74,0.7559
28,,0.96,0.1616,0.70,0.9833
29,,0.97,0.1141,0.72,0.8401
30,,0.94,0.2219,0.68,0.9817
31,created new SGD optimizer with LR: 0.000001,0.97,0.1207,0.72,0.8836
32,,0.96,0.1689,0.70,1.0984
33,,0.97,0.1241,0.75,0.6778
34,,0.98,0.1273,0.68,0.9170
35,,0.95,0.1536,0.79,0.7559
36,,0.95,0.1488,0.67,1.0901
37,,0.96,0.1625,0.76,0.7562
38,,0.96,0.1521,0.72,1.0613
39,created new SGD optimizer with LR: 0.0000001,0.96,0.1664,0.64,1.2208
40,,0.93,0.2225,0.68,1.0371
41,,0.97,0.1373,0.68,0.9189
42,,0.97,0.1305,0.74,0.8709
43,,0.95,0.1525,0.68,0.9767
44,,0.94,0.1572,0.77,1.1193
45,,0.95,0.1616,0.66,1.0489
46,,0.95,0.1708,0.71,1.3037
47,created new SGD optimizer with LR: 0.00000001,0.97,0.1277,0.73,0.8642
48,,0.96,0.1498,0.71,0.7039
49,,0.95,0.1896,0.69,0.9150
