,notes,train_acc,train_loss,val_acc,val_loss
0,,0.72,0.9371,0.51,2.7102
1,,0.82,0.6330,0.55,2.3352
2,,0.90,0.3335,0.56,1.7334
3,,0.91,0.3407,0.60,2.0338
4,,0.96,0.1254,0.70,1.6433
5,,0.98,0.0781,0.66,1.3495
6,,0.99,0.0505,0.75,1.3466
7,created new SGD optimizer with LR: 0.00100000000000000002,0.99,0.0254,0.77,1.5793
8,,0.99,0.0326,0.68,1.6680
9,,0.97,0.0734,0.82,1.1249
10,,0.96,0.0857,0.75,1.6513
11,,0.98,0.0526,0.75,1.0777
12,,0.99,0.0210,0.79,1.2667
13,,0.99,0.0247,0.74,1.0704
14,,0.98,0.0450,0.76,1.3543
15,created new SGD optimizer with LR: 0.0001,1.00,0.0090,0.77,0.9931
16,,0.99,0.0131,0.75,2.0357
17,,1.00,0.0085,0.74,1.2079
18,,0.98,0.0433,0.73,2.4809
19,,1.00,0.0117,0.78,1.0063
20,,0.99,0.0197,0.66,3.1123
21,,1.00,0.0077,0.74,2.1724
22,,1.00,0.0137,0.73,1.2563
23,created new SGD optimizer with LR: 0.00001,0.99,0.0196,0.82,1.0661
24,,1.00,0.0103,0.78,0.8859
25,,1.00,0.0072,0.75,0.8690
26,,0.98,0.0313,0.76,1.9851
27,,1.00,0.0106,0.75,0.9983
28,,0.98,0.0341,0.73,2.8082
29,,1.00,0.0053,0.67,1.3136
30,,0.99,0.0181,0.76,1.3618
31,created new SGD optimizer with LR: 0.000001,1.00,0.0062,0.80,1.3116
32,,0.99,0.0275,0.80,0.9821
33,,1.00,0.0028,0.78,1.4601
34,,0.99,0.0181,0.66,1.3554
35,,1.00,0.0066,0.76,1.0184
36,,0.99,0.0274,0.80,1.1525
37,,0.99,0.0172,0.78,0.8199
38,,1.00,0.0095,0.67,1.1725
39,created new SGD optimizer with LR: 0.0000001,1.00,0.0038,0.78,1.1307
40,,1.00,0.0099,0.76,1.0414
41,,0.97,0.0401,0.77,1.9417
42,,0.99,0.0194,0.68,1.1030
43,,1.00,0.0044,0.74,0.8837
44,,1.00,0.0096,0.77,1.0819
45,,1.00,0.0138,0.72,2.3339
46,,0.99,0.0187,0.69,1.2976
47,created new SGD optimizer with LR: 0.00000001,1.00,0.0083,0.73,0.8961
48,,1.00,0.0075,0.74,0.9805
49,,0.99,0.0268,0.73,1.0435
