,notes,train_acc,train_loss,val_acc,val_loss
0,,0.46,1.4753,0.53,1.5527
1,,0.52,1.2643,0.55,1.6599
2,,0.56,1.2153,0.29,2.2225
3,,0.58,1.1368,0.30,1.5557
4,,0.62,1.0124,0.48,1.5457
5,,0.62,0.9955,0.29,2.4448
6,,0.61,1.0286,0.51,1.4686
7,created new SGD optimizer with LR: 0.00100000000000000002,0.68,0.8484,0.48,1.5216
8,,0.74,0.6849,0.42,1.6127
9,,0.75,0.6613,0.68,0.7883
10,,0.79,0.5535,0.72,0.7851
11,,0.81,0.4824,0.72,0.7314
12,,0.84,0.4358,0.70,0.7941
13,,0.85,0.4363,0.72,0.8640
14,,0.87,0.3706,0.70,0.8678
15,created new SGD optimizer with LR: 0.0001,0.86,0.3919,0.60,1.2749
16,,0.86,0.3778,0.74,0.7975
17,,0.89,0.3093,0.74,0.6927
18,,0.87,0.3581,0.61,1.2310
19,,0.90,0.2849,0.74,0.7718
20,,0.90,0.2862,0.68,1.0217
21,,0.86,0.3793,0.72,0.7022
22,,0.91,0.2764,0.71,0.8161
23,created new SGD optimizer with LR: 0.00001,0.90,0.2764,0.73,0.8011
24,,0.92,0.2550,0.75,0.6869
25,,0.87,0.3122,0.69,0.9974
26,,0.89,0.3011,0.73,0.6905
27,,0.90,0.2803,0.64,1.2037
28,,0.90,0.2864,0.69,0.9262
29,,0.90,0.3072,0.74,0.6694
30,,0.91,0.2766,0.72,0.6914
31,created new SGD optimizer with LR: 0.000001,0.92,0.2271,0.71,0.7818
32,,0.88,0.3052,0.72,0.8035
33,,0.92,0.2523,0.74,0.7115
34,,0.92,0.2547,0.75,0.7157
35,,0.90,0.2934,0.71,0.6890
36,,0.94,0.2078,0.67,0.9589
37,,0.90,0.2613,0.71,0.7582
38,,0.92,0.2620,0.73,0.7827
39,created new SGD optimizer with LR: 0.0000001,0.91,0.2634,0.70,1.1451
40,,0.88,0.3223,0.67,1.5342
41,,0.89,0.3094,0.72,0.7057
42,,0.92,0.2470,0.68,0.8011
43,,0.93,0.2241,0.74,0.6945
44,,0.91,0.2662,0.71,0.8238
45,,0.90,0.2727,0.73,0.9673
46,,0.90,0.2845,0.73,0.6891
47,created new SGD optimizer with LR: 0.00000001,0.89,0.2951,0.75,0.9735
48,,0.88,0.3125,0.71,1.0222
49,,0.92,0.2331,0.74,0.7607
