,notes,train_acc,train_loss,val_acc,val_loss
0,,0.47,1.5621,0.35,2.3569
1,,0.52,1.3748,0.54,1.4330
2,,0.55,1.2541,0.53,2.0963
3,,0.59,1.1475,0.56,1.8613
4,,0.63,1.0203,0.39,2.9578
5,,0.69,0.8453,0.59,1.2915
6,,0.69,0.8761,0.62,1.0307
7,created new SGD optimizer with LR: 0.00100000000000000002,0.73,0.7829,0.53,2.6406
8,,0.78,0.6147,0.53,1.4483
9,,0.76,0.6173,0.62,1.2038
10,,0.83,0.4267,0.69,1.0566
11,,0.87,0.3716,0.65,1.0105
12,,0.88,0.3430,0.70,0.9539
13,,0.89,0.3284,0.66,0.8171
14,,0.90,0.2710,0.66,2.1538
15,created new SGD optimizer with LR: 0.0001,0.91,0.2915,0.70,0.7435
16,,0.92,0.2653,0.80,0.6969
17,,0.91,0.2530,0.68,0.9992
18,,0.92,0.2290,0.66,1.0687
19,,0.93,0.2129,0.72,0.7751
20,,0.93,0.2123,0.66,1.6038
21,,0.94,0.1984,0.71,1.1590
22,,0.95,0.1879,0.71,0.9487
23,created new SGD optimizer with LR: 0.00001,0.94,0.2131,0.65,1.3008
24,,0.95,0.1853,0.78,0.9308
25,,0.94,0.1866,0.69,2.0787
26,,0.96,0.1781,0.69,0.9892
27,,0.95,0.1817,0.61,1.7683
28,,0.94,0.2048,0.69,1.7275
29,,0.95,0.1832,0.71,0.9324
30,,0.95,0.1830,0.64,0.9096
31,created new SGD optimizer with LR: 0.000001,0.95,0.1780,0.74,0.9761
32,,0.94,0.1946,0.70,0.8282
33,,0.96,0.1604,0.78,0.8128
34,,0.95,0.1774,0.72,0.8072
35,,0.96,0.1506,0.66,1.0768
36,,0.94,0.1978,0.66,1.5484
37,,0.90,0.2442,0.55,1.9363
38,,0.94,0.1899,0.68,0.8271
39,created new SGD optimizer with LR: 0.0000001,0.93,0.1954,0.66,0.8077
40,,0.93,0.2094,0.79,0.6897
41,,0.93,0.2008,0.65,1.3346
42,,0.95,0.1877,0.74,0.8798
43,,0.96,0.1740,0.71,0.9343
44,,0.93,0.2218,0.76,0.6060
45,,0.96,0.1602,0.71,0.8967
46,,0.97,0.1555,0.71,0.8318
47,created new SGD optimizer with LR: 0.00000001,0.96,0.1638,0.70,1.0091
48,,0.96,0.1697,0.72,0.7870
49,,0.95,0.1897,0.75,0.7151
