,notes,train_acc,train_loss,val_acc,val_loss
0,,0.39,1.5849,0.48,1.4545
1,,0.48,1.4123,0.47,1.4119
2,,0.52,1.2797,0.51,1.4431
3,,0.55,1.1963,0.47,1.4703
4,,0.61,1.0786,0.53,1.5415
5,,0.60,1.0432,0.33,1.7047
6,,0.64,0.9661,0.54,1.2846
7,created new SGD optimizer with LR: 0.00100000000000000002,0.67,0.9176,0.56,1.5848
8,,0.69,0.7990,0.51,1.5999
9,,0.73,0.7707,0.57,1.2927
10,,0.79,0.5979,0.65,1.0742
11,,0.79,0.5896,0.63,1.2728
12,,0.86,0.4644,0.65,0.9943
13,,0.87,0.4145,0.63,1.0694
14,,0.90,0.3732,0.62,1.0293
15,created new SGD optimizer with LR: 0.0001,0.88,0.3958,0.66,0.9559
16,,0.87,0.3948,0.66,1.1528
17,,0.92,0.2985,0.60,1.2831
18,,0.86,0.3757,0.55,1.8115
19,,0.90,0.3370,0.61,1.4124
20,,0.93,0.2836,0.55,1.3026
21,,0.90,0.3495,0.67,1.0631
22,,0.92,0.2775,0.69,1.1767
23,created new SGD optimizer with LR: 0.00001,0.90,0.3200,0.65,1.1123
24,,0.91,0.3566,0.65,1.0551
25,,0.90,0.3855,0.67,0.9238
26,,0.88,0.3872,0.69,1.1817
27,,0.90,0.3452,0.68,1.0572
28,,0.93,0.2774,0.56,1.5539
29,,0.91,0.3194,0.68,1.0146
30,,0.89,0.3901,0.66,1.1167
31,created new SGD optimizer with LR: 0.000001,0.92,0.2992,0.66,1.0728
32,,0.87,0.4163,0.60,1.4879
33,,0.91,0.2813,0.61,1.2410
34,,0.89,0.3401,0.67,0.9653
35,,0.89,0.3529,0.64,1.3261
36,,0.92,0.2944,0.68,0.9207
37,,0.93,0.2801,0.63,1.0896
38,,0.91,0.2901,0.66,0.9759
39,created new SGD optimizer with LR: 0.0000001,0.89,0.3388,0.66,1.1952
40,,0.89,0.3430,0.64,1.0238
41,,0.90,0.3224,0.64,1.1842
42,,0.93,0.2532,0.64,1.0124
43,,0.91,0.2937,0.66,1.6010
44,,0.93,0.2995,0.58,1.2043
45,,0.92,0.3045,0.67,1.0933
46,,0.90,0.3270,0.65,1.1098
47,created new SGD optimizer with LR: 0.00000001,0.87,0.3648,0.60,1.2583
48,,0.89,0.3344,0.57,1.3570
49,,0.92,0.2885,0.62,1.2648
