,notes,train_acc,train_loss,val_acc,val_loss
0,,0.39,1.6770,0.49,1.6441
1,,0.51,1.5128,0.46,1.5343
2,,0.53,1.3688,0.47,1.9999
3,,0.53,1.2471,0.42,1.5517
4,,0.58,1.1523,0.47,1.6270
5,,0.62,1.1085,0.57,2.1805
6,,0.67,0.9903,0.51,1.9953
7,created new SGD optimizer with LR: 0.00100000000000000002,0.68,0.9631,0.44,1.6051
8,,0.74,0.7279,0.41,3.1360
9,,0.80,0.6869,0.65,0.8381
10,,0.85,0.4487,0.65,1.1883
11,,0.88,0.4024,0.70,0.8070
12,,0.90,0.3586,0.72,0.8267
13,,0.90,0.3416,0.66,1.0027
14,,0.89,0.3274,0.64,0.9531
15,created new SGD optimizer with LR: 0.0001,0.92,0.2801,0.74,0.8927
16,,0.92,0.2634,0.65,1.2622
17,,0.91,0.2612,0.66,1.4998
18,,0.94,0.2321,0.74,0.7972
19,,0.95,0.2180,0.66,0.9669
20,,0.94,0.2457,0.59,1.1290
21,,0.92,0.2694,0.74,0.6724
22,,0.96,0.1901,0.70,0.9557
23,created new SGD optimizer with LR: 0.00001,0.92,0.2705,0.69,0.8448
24,,0.92,0.2265,0.69,1.4789
25,,0.93,0.2493,0.69,0.8987
26,,0.92,0.2529,0.74,0.7520
27,,0.95,0.2205,0.78,0.7931
28,,0.93,0.2581,0.66,0.8770
29,,0.92,0.2705,0.66,1.0961
30,,0.96,0.1957,0.68,1.0281
31,created new SGD optimizer with LR: 0.000001,0.92,0.2532,0.61,1.1984
32,,0.94,0.2117,0.75,0.8166
33,,0.94,0.1954,0.68,1.4386
34,,0.94,0.2102,0.75,0.8167
35,,0.91,0.2874,0.76,0.6987
36,,0.94,0.2273,0.76,0.8301
37,,0.92,0.2636,0.70,0.8963
38,,0.95,0.2152,0.74,0.8246
39,created new SGD optimizer with LR: 0.0000001,0.96,0.1946,0.71,0.7700
40,,0.92,0.2254,0.68,1.3072
41,,0.95,0.1948,0.59,1.6346
42,,0.94,0.2264,0.64,0.9340
43,,0.93,0.2706,0.65,1.2797
44,,0.93,0.2174,0.66,2.0507
45,,0.94,0.2147,0.64,1.0571
46,,0.96,0.1797,0.71,0.7783
47,created new SGD optimizer with LR: 0.00000001,0.95,0.1951,0.75,0.7320
48,,0.93,0.2513,0.70,1.0827
49,,0.95,0.2092,0.70,0.9082
