,notes,train_acc,train_loss,val_acc,val_loss
0,,0.49,1.5132,0.41,1.9027
1,,0.48,1.3879,0.51,1.3620
2,,0.56,1.1450,0.49,1.3861
3,,0.59,1.0381,0.53,2.6827
4,,0.65,0.9403,0.50,1.5518
5,,0.68,0.8681,0.56,1.4118
6,,0.72,0.7867,0.61,1.0739
7,created new SGD optimizer with LR: 0.00100000000000000002,0.73,0.7676,0.61,1.3638
8,,0.77,0.5843,0.53,2.0336
9,,0.80,0.5146,0.65,1.1220
10,,0.85,0.4099,0.64,1.0982
11,,0.85,0.4135,0.62,1.0296
12,,0.89,0.2996,0.65,1.1614
13,,0.88,0.3433,0.64,1.3335
14,,0.89,0.3463,0.71,0.8787
15,created new SGD optimizer with LR: 0.0001,0.93,0.2423,0.68,1.1677
16,,0.90,0.2718,0.65,2.0527
17,,0.93,0.2154,0.71,0.9595
18,,0.94,0.1970,0.71,0.7921
19,,0.95,0.2102,0.70,0.8627
20,,0.95,0.1672,0.70,1.0206
21,,0.95,0.1679,0.69,0.9716
22,,0.94,0.2111,0.71,1.0927
23,created new SGD optimizer with LR: 0.00001,0.94,0.1995,0.66,0.9790
24,,0.94,0.1875,0.69,1.1891
25,,0.94,0.2154,0.70,0.7744
26,,0.95,0.1829,0.65,1.0067
27,,0.94,0.2137,0.71,0.9903
28,,0.95,0.1689,0.74,0.9156
29,,0.95,0.1541,0.65,1.3006
30,,0.96,0.1757,0.72,0.7746
31,created new SGD optimizer with LR: 0.000001,0.95,0.1811,0.68,0.8880
32,,0.95,0.1777,0.71,0.8316
33,,0.92,0.2239,0.74,0.8302
34,,0.95,0.1785,0.68,0.7729
35,,0.94,0.2073,0.71,0.9514
36,,0.94,0.1731,0.70,1.1170
37,,0.92,0.1978,0.72,0.8143
38,,0.95,0.1856,0.71,0.9103
39,created new SGD optimizer with LR: 0.0000001,0.93,0.1864,0.69,1.1718
40,,0.96,0.1768,0.76,0.8684
41,,0.91,0.2373,0.71,1.0071
42,,0.97,0.1407,0.69,1.1011
43,,0.96,0.1512,0.61,1.7544
44,,0.95,0.1715,0.74,1.0254
45,,0.95,0.1724,0.78,0.9434
46,,0.94,0.1625,0.70,1.1568
47,created new SGD optimizer with LR: 0.00000001,0.95,0.1899,0.65,1.1127
48,,0.92,0.2536,0.70,1.1604
49,,0.95,0.1837,0.64,1.2100
