,notes,train_acc,train_loss,val_acc,val_loss
0,,0.49,1.4474,0.47,1.9082
1,,0.57,1.2125,0.38,1.7684
2,,0.57,1.1806,0.47,1.3411
3,,0.62,0.9852,0.51,1.3200
4,,0.65,0.9183,0.35,2.8998
5,,0.65,0.8967,0.38,1.6631
6,,0.71,0.7681,0.57,2.3662
7,created new SGD optimizer with LR: 0.00100000000000000002,0.73,0.6921,0.53,1.8605
8,,0.72,0.7104,0.57,1.6175
9,,0.76,0.6391,0.64,0.8650
10,,0.83,0.4616,0.76,0.7381
11,,0.86,0.3772,0.61,1.7174
12,,0.88,0.3358,0.65,1.2651
13,,0.87,0.3461,0.74,0.8002
14,,0.92,0.2485,0.71,0.8718
15,created new SGD optimizer with LR: 0.0001,0.90,0.3081,0.72,0.9374
16,,0.90,0.2705,0.75,0.7079
17,,0.93,0.2171,0.75,0.8584
18,,0.94,0.2123,0.75,0.7923
19,,0.92,0.2202,0.74,0.9666
20,,0.94,0.2227,0.68,1.0698
21,,0.93,0.2315,0.66,1.3935
22,,0.96,0.1925,0.66,0.9798
23,created new SGD optimizer with LR: 0.00001,0.94,0.2159,0.69,0.9243
24,,0.95,0.1932,0.76,1.0365
25,,0.95,0.2126,0.72,1.0243
26,,0.93,0.2207,0.75,0.8022
27,,0.95,0.1705,0.69,1.2355
28,,0.95,0.1729,0.69,1.2796
29,,0.93,0.2204,0.78,0.8288
30,,0.94,0.2154,0.76,0.7449
31,created new SGD optimizer with LR: 0.000001,0.95,0.1777,0.79,0.6003
32,,0.93,0.1898,0.69,1.1171
33,,0.93,0.2327,0.72,1.0689
34,,0.93,0.2139,0.70,0.8488
35,,0.92,0.2537,0.74,0.8345
36,,0.96,0.1767,0.79,0.6488
37,,0.94,0.2192,0.74,0.9037
38,,0.94,0.1964,0.72,0.8960
39,created new SGD optimizer with LR: 0.0000001,0.93,0.2167,0.79,0.6629
40,,0.97,0.1546,0.64,1.2074
41,,0.93,0.1865,0.55,1.5698
42,,0.94,0.2135,0.71,1.3037
43,,0.93,0.2152,0.68,1.2855
44,,0.93,0.2081,0.69,1.4251
45,,0.93,0.2071,0.71,0.8631
46,,0.94,0.2017,0.72,0.8446
47,created new SGD optimizer with LR: 0.00000001,0.94,0.1946,0.76,0.6766
48,,0.94,0.1873,0.76,1.2275
49,,0.93,0.2032,0.62,2.3893
