,notes,train_acc,train_loss,val_acc,val_loss
0,,0.39,1.5848,0.44,1.4626
1,,0.50,1.4257,0.40,1.6508
2,,0.53,1.2883,0.53,1.3422
3,,0.54,1.2310,0.56,1.4480
4,,0.61,1.0369,0.53,1.3002
5,,0.62,1.0139,0.48,1.5205
6,,0.64,0.9407,0.51,1.9776
7,,0.68,0.8751,0.62,1.1597
8,,0.72,0.7897,0.54,1.9917
9,,0.77,0.6367,0.58,1.8766
10,,0.78,0.6450,0.62,1.4969
11,,0.82,0.4960,0.42,2.3158
12,,0.83,0.4906,0.60,3.1030
13,,0.86,0.3844,0.44,2.8273
14,,0.89,0.3231,0.59,2.2915
15,,0.91,0.2796,0.59,1.6743
16,,0.95,0.1585,0.48,3.4974
17,,0.86,0.3887,0.64,2.0657
18,,0.94,0.1906,0.62,2.1241
19,,0.93,0.2178,0.67,1.1929
20,,0.95,0.1880,0.57,2.1077
21,,0.97,0.1069,0.66,1.4576
22,,0.99,0.0571,0.67,1.4204
23,,0.98,0.0949,0.76,1.3962
24,,0.99,0.0528,0.72,1.1543
25,,0.98,0.0456,0.70,1.8571
26,,0.97,0.0975,0.76,1.1142
27,,0.98,0.0477,0.69,1.5887
28,,0.98,0.0848,0.65,1.5612
29,created new SGD optimizer with LR: 0.00100000000000000002,0.99,0.0284,0.72,1.3759
30,,1.00,0.0140,0.75,1.2765
31,,0.98,0.0680,0.70,1.3929
32,,0.98,0.0512,0.71,1.5647
33,,0.99,0.0217,0.71,2.0621
34,,1.00,0.0145,0.68,1.3590
35,,0.99,0.0271,0.67,1.5906
36,,1.00,0.0163,0.72,1.5500
37,,1.00,0.0086,0.75,1.3359
38,,1.00,0.0072,0.59,2.2581
39,,0.99,0.0222,0.67,1.4467
40,,0.99,0.0238,0.71,1.1762
41,,0.96,0.0767,0.55,5.3138
42,,0.99,0.0308,0.78,1.1773
43,,1.00,0.0068,0.63,2.0816
44,,0.99,0.0161,0.75,1.2391
45,,1.00,0.0122,0.70,1.0694
46,,0.99,0.0232,0.74,1.1174
47,,1.00,0.0063,0.77,1.4944
48,,0.97,0.0428,0.70,1.4938
49,,0.99,0.0177,0.66,1.3925
