,notes,train_acc,train_loss,val_acc,val_loss
0,,0.49,1.5184,0.42,1.5637
1,,0.55,1.2268,0.31,2.0742
2,,0.58,1.0751,0.35,1.9694
3,,0.62,0.9412,0.49,1.3948
4,,0.60,1.0087,0.49,1.6119
5,,0.66,0.8449,0.43,1.4105
6,,0.70,0.8002,0.48,1.5690
7,,0.75,0.6944,0.61,1.4422
8,,0.76,0.6003,0.57,1.1941
9,,0.78,0.6133,0.65,0.9543
10,,0.79,0.5693,0.57,1.6992
11,,0.80,0.5936,0.66,1.0976
12,,0.81,0.5266,0.48,1.8084
13,,0.80,0.5588,0.62,1.3421
14,,0.84,0.4348,0.62,1.4590
15,,0.87,0.3452,0.67,0.8204
16,,0.87,0.3548,0.66,1.1354
17,,0.89,0.3130,0.46,2.1118
18,,0.89,0.3042,0.63,1.7365
19,,0.87,0.3535,0.69,1.6100
20,,0.91,0.2688,0.69,0.8921
21,,0.91,0.2684,0.66,2.0178
22,,0.93,0.2197,0.66,1.2165
23,,0.93,0.2004,0.74,1.2284
24,,0.95,0.1441,0.68,1.7321
25,,0.96,0.1317,0.71,1.5907
26,,0.95,0.1715,0.67,1.3658
27,,0.94,0.1764,0.72,1.0102
28,,0.96,0.1215,0.73,1.0277
29,created new SGD optimizer with LR: 0.00100000000000000002,0.96,0.1371,0.74,0.9180
30,,0.97,0.1133,0.72,0.9230
31,,0.95,0.1231,0.77,0.8172
32,,0.99,0.0585,0.73,1.2106
33,,0.99,0.0445,0.77,0.7237
34,,0.99,0.0670,0.81,0.7502
35,,0.98,0.0579,0.81,0.7038
36,,0.99,0.0478,0.77,0.7375
37,,0.99,0.0466,0.77,1.1378
38,,0.99,0.0413,0.79,0.8433
39,,0.99,0.0500,0.80,0.7578
40,,1.00,0.0323,0.80,0.6745
41,,0.99,0.0504,0.79,0.8765
42,,0.99,0.0482,0.76,0.9016
43,,0.99,0.0378,0.73,1.2198
44,,0.99,0.0411,0.78,0.8469
45,,0.99,0.0403,0.71,1.3905
46,,0.99,0.0434,0.78,0.7949
47,,0.98,0.0607,0.71,1.4021
48,,0.99,0.0357,0.86,0.7244
49,,0.99,0.0468,0.82,0.7099
