,notes,train_acc,train_loss,val_acc,val_loss
0,,0.63,1.2525,0.50,3.0078
1,,0.80,0.6512,0.62,1.9527
2,,0.88,0.4542,0.52,2.0424
3,,0.94,0.1950,0.40,5.8451
4,,0.96,0.1379,0.72,2.5184
5,,0.98,0.0788,0.67,1.6821
6,,0.98,0.0673,0.77,1.3765
7,created new SGD optimizer with LR: 0.00100000000000000002,0.99,0.0350,0.71,1.8644
8,,0.99,0.0296,0.79,1.4673
9,,0.97,0.0785,0.77,1.0064
10,,0.97,0.0724,0.77,1.9981
11,,0.99,0.0231,0.73,1.1280
12,,0.98,0.0432,0.79,1.3272
13,,0.98,0.0457,0.86,0.8333
14,,1.00,0.0175,0.78,0.9060
15,created new SGD optimizer with LR: 0.0001,0.99,0.0245,0.75,2.0895
16,,0.99,0.0237,0.73,1.3017
17,,0.97,0.0527,0.73,1.3018
18,,1.00,0.0080,0.79,0.8647
19,,0.99,0.0245,0.74,1.9334
