,notes,train_acc,train_loss,val_acc,val_loss
0,,0.39,1.8168,0.43,1.6936
1,,0.41,1.6549,0.43,1.6010
2,,0.41,1.6018,0.43,1.5645
3,,0.41,1.5797,0.42,1.5487
4,,0.41,1.5700,0.42,1.5412
5,,0.41,1.5650,0.42,1.5354
6,,0.43,1.5605,0.42,1.5314
7,created new SGD optimizer with LR: 0.00100000000000000002,0.41,1.5579,0.43,1.5289
8,,0.41,1.5568,0.42,1.5273
9,,0.41,1.5530,0.43,1.5272
10,,0.41,1.5529,0.43,1.5270
11,,0.41,1.5528,0.43,1.5269
12,,0.42,1.5526,0.43,1.5268
13,,0.42,1.5525,0.42,1.5266
14,,0.41,1.5524,0.43,1.5264
15,created new SGD optimizer with LR: 0.0001,0.41,1.5523,0.43,1.5263
16,,0.41,1.5522,0.43,1.5262
17,,0.41,1.5519,0.43,1.5262
18,,0.42,1.5519,0.43,1.5262
19,,0.41,1.5519,0.42,1.5262
20,,0.41,1.5519,0.43,1.5262
21,,0.41,1.5519,0.43,1.5262
22,,0.41,1.5519,0.43,1.5262
23,created new SGD optimizer with LR: 0.00001,0.43,1.5518,0.43,1.5262
24,,0.41,1.5518,0.43,1.5261
25,,0.42,1.5518,0.43,1.5261
26,,0.41,1.5518,0.43,1.5261
27,,0.41,1.5518,0.43,1.5261
28,,0.41,1.5518,0.42,1.5261
29,,0.41,1.5518,0.43,1.5261
30,,0.41,1.5518,0.43,1.5261
31,created new SGD optimizer with LR: 0.000001,0.41,1.5518,0.43,1.5261
32,,0.41,1.5518,0.43,1.5261
33,,0.42,1.5518,0.43,1.5261
34,,0.41,1.5518,0.43,1.5261
35,,0.41,1.5518,0.42,1.5261
36,,0.41,1.5518,0.43,1.5261
37,,0.42,1.5518,0.43,1.5261
38,,0.41,1.5518,0.42,1.5261
39,created new SGD optimizer with LR: 0.0000001,0.41,1.5518,0.43,1.5261
40,,0.42,1.5518,0.43,1.5261
41,,0.41,1.5518,0.43,1.5261
42,,0.42,1.5518,0.43,1.5261
43,,0.41,1.5518,0.42,1.5261
44,,0.42,1.5518,0.43,1.5261
45,,0.41,1.5518,0.43,1.5261
46,,0.42,1.5518,0.43,1.5261
47,created new SGD optimizer with LR: 0.00000001,0.42,1.5518,0.42,1.5261
48,,0.41,1.5518,0.43,1.5261
49,,0.42,1.5518,0.43,1.5261
