,notes,train_acc,train_loss,val_acc,val_loss
0,,0.37,1.5979,0.42,1.5093
1,,0.50,1.3814,0.35,1.6096
2,,0.52,1.3386,0.55,1.1925
3,,0.58,1.1525,0.55,1.5294
4,,0.60,1.0868,0.51,1.3741
5,,0.64,0.9261,0.55,1.7415
6,,0.66,0.8808,0.40,2.4597
7,created new SGD optimizer with LR: 0.00100000000000000002,0.71,0.7913,0.43,1.8787
8,,0.76,0.6664,0.55,2.0368
9,,0.80,0.5739,0.60,1.1209
10,,0.81,0.5008,0.60,1.2171
11,,0.89,0.3871,0.49,1.5439
12,,0.85,0.4168,0.67,1.1245
13,,0.89,0.3460,0.58,1.2068
14,,0.85,0.3930,0.63,1.9257
15,created new SGD optimizer with LR: 0.0001,0.89,0.3438,0.59,1.2973
16,,0.92,0.2510,0.70,1.1508
17,,0.92,0.2918,0.51,1.6015
18,,0.93,0.2590,0.52,1.4293
19,,0.93,0.2304,0.63,1.0796
20,,0.92,0.2458,0.51,1.4166
21,,0.94,0.2134,0.63,1.2158
22,,0.91,0.2900,0.63,1.4202
23,created new SGD optimizer with LR: 0.00001,0.91,0.2669,0.66,1.0619
24,,0.95,0.2097,0.55,1.3289
25,,0.92,0.2621,0.56,1.2376
26,,0.96,0.1819,0.59,1.2130
27,,0.93,0.2063,0.59,1.0053
28,,0.92,0.2688,0.67,1.0806
29,,0.92,0.2561,0.63,1.4524
30,,0.92,0.2629,0.52,1.4725
31,created new SGD optimizer with LR: 0.000001,0.93,0.2114,0.68,1.3803
32,,0.93,0.2199,0.69,0.9722
33,,0.92,0.2269,0.54,1.4024
34,,0.93,0.2373,0.46,2.1547
35,,0.93,0.2277,0.66,0.9744
36,,0.94,0.2197,0.53,1.5828
37,,0.95,0.2086,0.63,1.1413
38,,0.94,0.2069,0.63,1.1944
39,created new SGD optimizer with LR: 0.0000001,0.92,0.2493,0.61,1.2259
40,,0.92,0.2689,0.64,1.1893
41,,0.93,0.2400,0.68,0.9491
42,,0.94,0.2381,0.54,1.5028
43,,0.92,0.2425,0.67,1.1768
44,,0.93,0.2151,0.73,1.1645
45,,0.95,0.1965,0.52,1.6249
46,,0.95,0.2078,0.53,1.4221
47,created new SGD optimizer with LR: 0.00000001,0.93,0.2176,0.63,1.3694
48,,0.94,0.2097,0.68,1.4561
49,,0.93,0.2251,0.62,1.6428
