,notes,train_acc,train_loss,val_acc,val_loss
0,,0.49,1.4933,0.35,1.8250
1,,0.55,1.3208,0.38,3.0201
2,,0.57,1.1841,0.49,1.7351
3,,0.60,1.1247,0.47,2.1464
4,,0.62,1.0323,0.61,0.9799
5,,0.64,0.9194,0.51,1.9062
6,,0.67,0.8934,0.60,1.2915
7,created new SGD optimizer with LR: 0.00100000000000000002,0.74,0.7040,0.55,2.0476
8,,0.78,0.6185,0.49,3.6321
9,,0.79,0.5843,0.55,1.9181
10,,0.84,0.4107,0.62,1.6250
11,,0.84,0.4090,0.71,0.7511
12,,0.89,0.3234,0.69,1.3571
13,,0.89,0.3026,0.74,0.8850
14,,0.91,0.2657,0.68,1.1419
15,created new SGD optimizer with LR: 0.0001,0.93,0.2341,0.68,1.0918
16,,0.92,0.2545,0.70,1.3134
17,,0.92,0.2428,0.71,1.2048
18,,0.93,0.2271,0.65,1.7364
19,,0.94,0.2104,0.72,1.1516
20,,0.94,0.1955,0.66,1.0374
21,,0.92,0.2364,0.71,1.9880
22,,0.93,0.2083,0.64,1.4175
23,created new SGD optimizer with LR: 0.00001,0.93,0.2283,0.76,1.1039
24,,0.92,0.2353,0.74,0.9816
25,,0.95,0.1963,0.74,1.4532
26,,0.93,0.2001,0.68,1.4740
27,,0.90,0.2818,0.66,2.4290
28,,0.95,0.1771,0.74,0.8151
29,,0.91,0.2570,0.72,0.9677
30,,0.95,0.1622,0.71,1.0462
31,created new SGD optimizer with LR: 0.000001,0.93,0.2038,0.78,1.1160
32,,0.93,0.1892,0.70,0.9091
33,,0.93,0.2145,0.69,1.2502
34,,0.94,0.1948,0.68,1.8066
35,,0.94,0.1996,0.75,1.2962
36,,0.93,0.2215,0.71,1.0182
37,,0.91,0.2471,0.65,2.2956
38,,0.95,0.1810,0.76,0.9714
39,created new SGD optimizer with LR: 0.0000001,0.93,0.2064,0.72,1.1492
40,,0.94,0.2036,0.71,1.1365
41,,0.95,0.1840,0.64,1.0777
42,,0.96,0.1629,0.75,1.2282
43,,0.94,0.2093,0.71,1.0682
44,,0.93,0.2021,0.66,1.7004
45,,0.94,0.1855,0.72,0.8746
46,,0.95,0.1921,0.71,1.0356
47,created new SGD optimizer with LR: 0.00000001,0.95,0.1621,0.76,0.8309
48,,0.96,0.1752,0.70,1.0541
49,,0.92,0.1993,0.68,1.5241
