,notes,train_acc,train_loss,val_acc,val_loss
0,,0.49,1.4510,0.28,3.6062
1,,0.48,1.3446,0.46,1.5944
2,,0.57,1.1174,0.50,1.5850
3,,0.64,0.9870,0.49,1.3277
4,,0.66,0.9031,0.53,1.4065
5,,0.62,0.9450,0.57,1.3894
6,,0.73,0.7665,0.53,1.2144
7,,0.71,0.7544,0.53,1.3397
8,,0.79,0.6344,0.45,1.5546
9,,0.78,0.5845,0.48,1.6763
10,,0.82,0.4874,0.51,2.7399
11,,0.81,0.5250,0.71,1.2892
12,,0.92,0.2416,0.68,1.2549
13,,0.89,0.3325,0.61,2.1431
14,,0.92,0.2580,0.62,2.8304
15,,0.92,0.2572,0.70,1.5795
16,,0.97,0.1205,0.56,2.0418
17,,0.94,0.1704,0.69,1.3011
18,,0.97,0.0935,0.37,6.1144
19,,0.93,0.2533,0.48,6.9228
20,,0.98,0.0664,0.73,1.7719
21,,0.98,0.0696,0.76,0.8000
22,,0.98,0.0689,0.67,4.1277
23,,0.99,0.0363,0.76,1.0377
24,,0.99,0.0310,0.70,1.4784
25,,0.98,0.0627,0.48,4.1526
26,,0.99,0.0525,0.65,2.3456
27,,0.99,0.0325,0.53,3.1356
28,,0.97,0.1176,0.70,1.9338
29,created new SGD optimizer with LR: 0.00100000000000000002,0.99,0.0411,0.79,1.8195
30,,0.99,0.0215,0.75,1.6505
31,,0.99,0.0485,0.77,0.9789
32,,0.99,0.0227,0.73,2.0064
33,,0.99,0.0202,0.77,1.1523
34,,0.99,0.0176,0.80,1.0378
35,,1.00,0.0120,0.74,1.8676
36,,1.00,0.0086,0.79,1.0410
37,,0.99,0.0211,0.75,1.3598
38,,1.00,0.0118,0.76,1.5128
39,,1.00,0.0178,0.79,0.9410
40,,0.99,0.0142,0.68,1.6311
41,,1.00,0.0084,0.67,1.8979
42,,1.00,0.0074,0.73,1.5381
43,,1.00,0.0068,0.76,1.4351
44,,1.00,0.0040,0.81,1.0648
45,,0.99,0.0202,0.72,2.6470
46,,1.00,0.0109,0.77,0.9636
47,,1.00,0.0062,0.79,0.9392
48,,1.00,0.0042,0.78,0.9960
49,,1.00,0.0060,0.77,1.0039
