,notes,train_acc,train_loss,val_acc,val_loss
0,,0.53,1.5618,0.48,1.9364
1,,0.57,1.4663,0.58,1.2220
2,,0.65,1.2055,0.54,1.6897
3,,0.68,1.0151,0.63,1.3004
4,,0.77,0.6878,0.56,1.2524
5,,0.78,0.6347,0.46,1.6037
6,,0.74,0.7689,0.57,1.3849
7,,0.80,0.5539,0.59,1.3015
8,,0.77,0.6511,0.54,1.6514
9,,0.80,0.5961,0.52,2.3255
10,,0.79,0.6224,0.60,1.3218
11,,0.79,0.6158,0.56,1.3232
12,,0.83,0.4934,0.66,1.4026
13,,0.75,0.8602,0.50,3.6606
14,,0.83,0.5624,0.55,1.8368
15,,0.83,0.5245,0.55,1.4901
16,,0.85,0.4410,0.57,1.7817
17,,0.85,0.4438,0.61,1.3892
18,,0.76,0.8054,0.64,1.4102
19,,0.85,0.4315,0.56,1.5744
20,,0.85,0.4656,0.63,1.4346
21,,0.81,0.6220,0.63,1.3952
22,,0.82,0.5189,0.66,1.4710
23,,0.82,0.5287,0.55,2.2587
24,,0.82,0.5830,0.40,2.8415
25,,0.80,0.6270,0.58,1.8026
26,,0.82,0.5602,0.60,1.3702
27,,0.85,0.4283,0.63,1.4808
28,,0.78,0.7149,0.53,1.7613
29,created new SGD optimizer with LR: 0.00100000000000000002,0.85,0.4281,0.59,1.6658
30,,0.83,0.5550,0.56,1.7826
31,,0.85,0.3776,0.61,1.3619
32,,0.87,0.3377,0.58,1.4812
33,,0.86,0.4197,0.60,1.6310
34,,0.86,0.3732,0.59,1.8697
35,,0.88,0.3272,0.65,1.4466
36,,0.86,0.3910,0.62,1.5225
37,,0.85,0.3973,0.59,1.5252
38,,0.90,0.2637,0.62,1.4447
39,,0.90,0.2710,0.62,1.2945
40,,0.90,0.2916,0.62,1.4788
41,,0.89,0.2799,0.62,1.4455
42,,0.90,0.2862,0.53,1.8459
43,,0.90,0.2829,0.57,1.6292
44,,0.88,0.3205,0.61,1.4160
45,,0.88,0.2994,0.56,1.5502
46,,0.87,0.3563,0.62,1.4839
47,,0.86,0.3818,0.63,1.4628
48,,0.89,0.3040,0.58,1.4824
49,,0.90,0.3035,0.60,1.4599
