,notes,train_acc,train_loss,val_acc,val_loss
0,,0.50,1.4125,0.39,1.9878
1,,0.54,1.2598,0.42,1.5064
2,,0.60,1.1302,0.49,2.2400
3,,0.64,0.9478,0.21,2.3488
4,,0.66,0.8920,0.55,1.5307
5,,0.70,0.8367,0.57,1.7229
6,,0.78,0.6463,0.62,1.9900
7,created new SGD optimizer with LR: 0.00100000000000000002,0.74,0.6823,0.50,3.7599
8,,0.81,0.5754,0.42,2.7637
9,,0.86,0.4056,0.72,1.0455
10,,0.88,0.3201,0.70,1.4094
11,,0.89,0.3015,0.71,0.8410
12,,0.91,0.2646,0.68,0.8696
13,,0.93,0.2227,0.78,0.9364
14,,0.93,0.2061,0.71,1.2066
15,created new SGD optimizer with LR: 0.0001,0.96,0.1550,0.74,0.8431
16,,0.94,0.1795,0.76,0.9070
17,,0.96,0.1479,0.74,1.0782
18,,0.96,0.1370,0.76,1.0776
19,,0.96,0.1311,0.80,0.8387
20,,0.95,0.1567,0.76,0.8465
21,,0.96,0.1454,0.74,1.0932
22,,0.97,0.1097,0.80,0.8720
23,created new SGD optimizer with LR: 0.00001,0.95,0.1496,0.75,0.7782
24,,0.95,0.1502,0.78,0.7898
25,,0.97,0.1142,0.79,0.9186
26,,0.96,0.1367,0.76,0.8947
27,,0.96,0.1423,0.69,1.4367
28,,0.94,0.1698,0.82,0.7206
29,,0.97,0.1192,0.74,1.1960
30,,0.97,0.1122,0.69,1.7413
31,created new SGD optimizer with LR: 0.000001,0.95,0.1565,0.70,1.0785
32,,0.96,0.1463,0.75,0.8944
33,,0.96,0.1205,0.72,1.3296
34,,0.97,0.1053,0.74,0.7224
35,,0.96,0.1439,0.79,0.7109
36,,0.97,0.1274,0.78,1.0512
37,,0.95,0.1728,0.72,0.9231
38,,0.96,0.1280,0.79,0.9596
39,created new SGD optimizer with LR: 0.0000001,0.94,0.1316,0.75,0.9789
40,,0.96,0.1257,0.70,1.6297
41,,0.97,0.1179,0.68,1.3055
42,,0.95,0.1569,0.69,1.9568
43,,0.98,0.1011,0.76,0.9999
44,,0.96,0.1342,0.69,1.2842
45,,0.97,0.0967,0.79,0.8435
46,,0.98,0.0999,0.69,1.1860
47,created new SGD optimizer with LR: 0.00000001,0.96,0.1306,0.65,1.4021
48,,0.97,0.1079,0.75,1.3142
49,,0.97,0.0998,0.76,0.8125
