,notes,train_acc,train_loss,val_acc,val_loss
0,,0.45,1.5439,0.45,1.3966
1,,0.52,1.2338,0.54,1.4657
2,,0.55,1.2560,0.51,1.8241
3,,0.60,1.0370,0.54,1.7826
4,,0.64,0.9876,0.59,1.2620
5,,0.67,0.8765,0.39,2.3701
6,,0.70,0.8229,0.39,1.7911
7,created new SGD optimizer with LR: 0.00100000000000000002,0.73,0.7285,0.44,5.0490
8,,0.77,0.6516,0.61,1.9552
9,,0.78,0.5825,0.74,0.7793
10,,0.86,0.3825,0.75,0.7026
11,,0.89,0.3344,0.65,1.1939
12,,0.88,0.3175,0.71,0.9932
13,,0.89,0.3020,0.66,0.9677
14,,0.93,0.2430,0.75,1.0146
15,created new SGD optimizer with LR: 0.0001,0.90,0.2853,0.78,0.6737
16,,0.93,0.2136,0.72,0.9958
17,,0.92,0.2367,0.72,1.1843
18,,0.92,0.2425,0.72,0.7474
19,,0.95,0.1837,0.74,0.8952
20,,0.91,0.3030,0.71,0.9113
21,,0.94,0.1806,0.70,0.9450
22,,0.93,0.2089,0.71,1.0512
23,created new SGD optimizer with LR: 0.00001,0.97,0.1323,0.76,0.7635
24,,0.93,0.2073,0.69,1.3238
25,,0.96,0.1485,0.71,0.9421
26,,0.94,0.1751,0.71,1.3199
27,,0.95,0.1639,0.75,0.9639
28,,0.94,0.1846,0.72,0.9318
29,,0.97,0.1401,0.76,0.8441
30,,0.93,0.2018,0.74,1.1379
31,created new SGD optimizer with LR: 0.000001,0.97,0.1363,0.71,1.0220
32,,0.95,0.1682,0.76,0.9522
33,,0.93,0.1875,0.75,0.9809
34,,0.95,0.1805,0.70,1.3113
35,,0.97,0.1266,0.72,0.9447
36,,0.94,0.1821,0.71,0.8563
37,,0.92,0.2124,0.72,1.1492
38,,0.96,0.1608,0.69,1.2260
39,created new SGD optimizer with LR: 0.0000001,0.96,0.1616,0.72,1.0036
40,,0.91,0.2431,0.69,1.0859
41,,0.95,0.1603,0.75,0.8290
42,,0.96,0.1673,0.70,1.0514
43,,0.97,0.1550,0.76,0.8243
44,,0.95,0.1736,0.72,1.3618
45,,0.95,0.1755,0.74,1.1780
46,,0.95,0.1645,0.71,0.8271
47,created new SGD optimizer with LR: 0.00000001,0.95,0.1602,0.74,0.9202
48,,0.92,0.2123,0.70,1.3945
49,,0.95,0.1704,0.74,0.9011
