,notes,train_acc,train_loss,val_acc,val_loss
0,,0.41,1.5766,0.47,1.4454
1,,0.51,1.3890,0.51,1.3359
2,,0.55,1.2152,0.42,1.7853
3,,0.57,1.2002,0.49,1.3913
4,,0.59,1.0461,0.56,1.1823
5,,0.66,0.9109,0.51,1.7308
6,,0.65,0.9280,0.49,2.4947
7,created new SGD optimizer with LR: 0.00100000000000000002,0.72,0.7660,0.62,2.1316
8,,0.75,0.7455,0.56,2.6191
9,,0.75,0.7207,0.61,1.3684
10,,0.83,0.4990,0.61,1.5159
11,,0.86,0.4143,0.66,1.1045
12,,0.85,0.4668,0.65,1.0157
13,,0.87,0.3583,0.68,0.8413
14,,0.90,0.2897,0.62,0.9982
15,created new SGD optimizer with LR: 0.0001,0.92,0.2950,0.69,1.0986
16,,0.91,0.2919,0.68,0.9933
17,,0.91,0.2696,0.66,1.1881
18,,0.91,0.2609,0.70,1.0415
19,,0.91,0.3007,0.68,1.1414
20,,0.91,0.2645,0.68,1.6687
21,,0.88,0.3137,0.65,2.8988
22,,0.92,0.2683,0.68,0.9494
23,created new SGD optimizer with LR: 0.00001,0.90,0.2679,0.66,1.7911
24,,0.93,0.2527,0.71,1.0415
25,,0.89,0.3210,0.69,1.5371
26,,0.93,0.2337,0.59,1.3493
27,,0.91,0.2307,0.60,1.4317
28,,0.89,0.3057,0.66,2.3951
29,,0.91,0.2596,0.62,2.5223
30,,0.91,0.2508,0.69,0.9367
31,created new SGD optimizer with LR: 0.000001,0.92,0.2528,0.66,1.0694
32,,0.90,0.3037,0.69,2.0128
33,,0.94,0.2114,0.68,0.9769
34,,0.91,0.2914,0.66,1.0752
35,,0.92,0.2379,0.66,0.9973
36,,0.91,0.3089,0.68,1.3102
37,,0.91,0.2681,0.68,1.0977
38,,0.91,0.2466,0.65,0.9569
39,created new SGD optimizer with LR: 0.0000001,0.89,0.3484,0.74,0.9674
40,,0.90,0.3249,0.70,1.3286
41,,0.92,0.2530,0.71,0.7750
42,,0.93,0.2363,0.65,3.3947
43,,0.93,0.2281,0.69,0.9850
44,,0.90,0.2747,0.68,1.8498
45,,0.89,0.2902,0.65,1.7768
46,,0.89,0.2632,0.64,1.0286
47,created new SGD optimizer with LR: 0.00000001,0.93,0.2323,0.66,1.0690
48,,0.93,0.2330,0.70,1.1588
49,,0.91,0.2605,0.65,1.0258
