,notes,train_acc,train_loss,val_acc,val_loss
0,,0.49,1.5851,0.23,1.9468
1,,0.53,1.3100,0.17,2.5075
2,,0.61,1.1061,0.47,2.4067
3,,0.63,0.9942,0.54,1.5097
4,,0.67,0.8954,0.39,2.9164
5,,0.68,0.8818,0.45,2.7708
6,,0.67,0.9103,0.44,2.0641
7,created new SGD optimizer with LR: 0.00100000000000000002,0.72,0.7549,0.47,2.1767
8,,0.76,0.6894,0.56,1.7326
9,,0.77,0.6464,0.68,1.2260
10,,0.81,0.5085,0.68,0.8644
11,,0.85,0.4235,0.75,0.6990
12,,0.88,0.3498,0.72,1.0281
13,,0.92,0.2807,0.70,1.0436
14,,0.91,0.2481,0.74,0.9364
15,created new SGD optimizer with LR: 0.0001,0.91,0.2562,0.71,0.8549
16,,0.92,0.2459,0.78,0.6917
17,,0.90,0.2587,0.72,0.9338
18,,0.94,0.1924,0.76,0.8166
19,,0.94,0.1827,0.65,1.3296
20,,0.92,0.2484,0.78,0.9197
21,,0.94,0.2062,0.74,0.7252
22,,0.94,0.2190,0.72,0.7825
23,created new SGD optimizer with LR: 0.00001,0.93,0.1976,0.75,1.4012
24,,0.93,0.2051,0.68,1.0283
25,,0.95,0.1746,0.76,0.6613
26,,0.95,0.1813,0.70,0.9961
27,,0.96,0.1695,0.80,0.7847
28,,0.95,0.1760,0.68,1.1556
29,,0.93,0.2044,0.80,0.5885
30,,0.91,0.2421,0.75,1.0854
31,created new SGD optimizer with LR: 0.000001,0.95,0.1684,0.64,1.1637
32,,0.93,0.1949,0.65,1.1796
33,,0.92,0.2558,0.69,0.8932
34,,0.95,0.1678,0.74,0.9196
35,,0.96,0.1655,0.81,0.5677
36,,0.95,0.1660,0.71,1.4753
37,,0.94,0.1832,0.64,1.0895
38,,0.96,0.1582,0.70,1.1289
39,created new SGD optimizer with LR: 0.0000001,0.94,0.1868,0.75,0.7839
40,,0.95,0.1763,0.71,0.7299
41,,0.96,0.1597,0.75,0.7311
42,,0.94,0.1653,0.66,1.5720
43,,0.94,0.1862,0.76,0.6234
44,,0.94,0.1856,0.69,1.3793
45,,0.94,0.2000,0.71,0.9962
46,,0.95,0.1764,0.68,1.1321
47,created new SGD optimizer with LR: 0.00000001,0.95,0.1774,0.76,0.8121
48,,0.93,0.2154,0.75,1.0354
49,,0.95,0.1736,0.72,0.8223
