,notes,train_acc,train_loss,val_acc,val_loss
0,,0.38,2.0822,0.42,1.8078
1,,0.39,1.6705,0.43,1.5935
2,,0.41,1.6047,0.42,1.5538
3,,0.41,1.5816,0.43,1.5375
4,,0.41,1.5865,0.43,1.5539
5,,0.39,1.5860,0.43,1.5604
6,created new SGD optimizer with LR: 0.00100000000000000002,0.42,1.5632,0.24,1.5946
7,,0.41,1.5491,0.43,1.5393
8,,0.41,1.5468,0.43,1.5158
