,notes,train_acc,train_loss,val_acc,val_loss
0,,0.64,1.1807,0.28,7.7347
1,,0.51,1.4777,0.04,17.0463
2,,0.47,1.5093,0.29,2.4410
3,,0.54,1.3131,0.40,2.3133
4,,0.52,1.3579,0.44,1.8716
5,,0.55,1.2587,0.34,2.6629
6,,0.57,1.2178,0.44,2.9269
7,,0.55,1.2646,0.33,1.9274
8,,0.52,1.2950,0.35,5.6261
9,,0.57,1.1781,0.41,1.8878
10,,0.56,1.1885,0.46,1.8960
