,notes,train_acc,train_loss,val_acc,val_loss
0,,0.43,1.7950,0.25,11.9445
1,,0.37,2.4064,0.31,3.8637
2,,0.41,1.9534,0.42,5.2518
3,,0.38,2.0904,0.06,4.3342
4,,0.43,1.8640,0.45,2.2906
5,,0.47,1.7418,0.44,1.7412
6,,0.46,1.6775,0.43,4.3295
7,,0.49,1.6567,0.29,66.9418
8,,0.49,1.5959,0.43,12.0508
9,,0.49,1.5417,0.39,1.7506
10,,0.52,1.4482,0.16,9.1452
11,,0.48,1.5812,0.42,19.5827
12,,0.48,1.6289,0.47,6.1132
13,,0.52,1.4761,0.39,3.2741
14,,0.54,1.3475,0.29,37.0117
15,,0.49,1.4725,0.33,10.0804
16,,0.50,1.5062,0.48,2.7430
17,,0.56,1.2984,0.46,4.3319
18,,0.54,1.2435,0.21,48.0554
19,,0.52,1.3620,0.31,2.3937
20,,0.57,1.3090,0.42,4.7016
21,,0.56,1.2565,0.24,22.4540
