,notes,train_acc,train_loss,val_acc,val_loss
0,,0.45,1.5558,0.43,1.5183
1,,0.47,1.4182,0.53,1.3460
2,,0.54,1.2937,0.53,1.2094
3,,0.54,1.2024,0.44,1.3907
4,,0.55,1.2172,0.58,1.1518
5,,0.62,1.0594,0.52,1.2567
6,,0.64,1.0051,0.61,1.0637
7,,0.67,0.9759,0.57,1.1862
8,,0.62,0.9792,0.60,1.1376
9,,0.63,1.0056,0.61,1.0773
10,,0.70,0.8696,0.59,1.0349
11,,0.69,0.8921,0.58,1.0590
12,,0.69,0.8481,0.62,1.0684
13,,0.69,0.8710,0.60,0.9794
14,,0.71,0.8016,0.55,1.1380
15,,0.72,0.7888,0.62,1.0481
16,,0.68,0.8393,0.56,1.0297
17,,0.74,0.7543,0.58,1.0149
18,,0.74,0.7718,0.59,1.0403
19,,0.71,0.7718,0.63,0.9960
20,,0.77,0.6990,0.62,1.0520
21,,0.76,0.7142,0.60,1.0844
22,,0.71,0.7472,0.66,0.9909
23,,0.76,0.6709,0.63,0.9921
24,,0.76,0.6919,0.58,1.0604
25,,0.76,0.7008,0.60,1.0407
26,,0.76,0.6746,0.58,1.1128
27,,0.76,0.6967,0.58,1.0136
28,,0.80,0.6101,0.58,1.0901
29,,0.77,0.6422,0.52,1.1659
30,,0.74,0.6951,0.64,1.0054
31,,0.78,0.6387,0.67,0.9785
32,,0.77,0.6339,0.57,1.0929
33,,0.79,0.6090,0.64,1.0215
34,,0.75,0.7022,0.58,1.0820
35,,0.80,0.5835,0.65,0.9575
36,,0.75,0.6748,0.60,1.0297
37,,0.78,0.5969,0.61,1.0515
38,,0.77,0.6523,0.58,1.0434
39,created new SGD optimizer with LR: 0.00100000000000000002,0.79,0.5953,0.61,1.0056
40,,0.81,0.5440,0.60,1.0784
41,,0.78,0.6107,0.61,1.0564
42,,0.82,0.5483,0.61,1.0257
43,,0.81,0.5542,0.64,1.0479
44,,0.81,0.5726,0.64,0.9815
45,,0.76,0.6292,0.60,1.0263
46,,0.80,0.5610,0.59,1.0897
47,,0.83,0.5516,0.59,1.0632
48,,0.81,0.5550,0.55,1.1585
49,,0.82,0.5252,0.61,1.0203
50,,0.80,0.5865,0.60,1.0336
51,,0.82,0.5401,0.60,1.0053
52,,0.82,0.5515,0.54,1.0442
53,,0.81,0.5815,0.59,1.0402
54,,0.81,0.5701,0.55,1.2078
55,,0.79,0.5986,0.58,1.1376
56,,0.81,0.5443,0.60,1.0176
57,,0.78,0.6053,0.64,1.0046
58,,0.82,0.5608,0.54,1.0519
59,,0.80,0.5843,0.53,1.1490
60,,0.82,0.5399,0.58,1.2592
61,,0.82,0.5443,0.55,1.2308
62,,0.82,0.5372,0.60,1.0548
63,,0.81,0.5278,0.58,1.0697
64,,0.82,0.5493,0.59,1.0783
65,,0.81,0.5406,0.52,1.1618
66,,0.83,0.5308,0.62,1.0150
67,,0.81,0.5669,0.60,1.0830
68,,0.81,0.5594,0.61,1.0326
69,,0.83,0.5551,0.59,1.1343
70,,0.81,0.5350,0.62,1.0222
71,,0.80,0.5690,0.58,1.1043
72,,0.83,0.5365,0.57,0.9853
73,,0.81,0.5508,0.62,1.0939
74,,0.83,0.5286,0.64,0.9489
75,,0.82,0.5390,0.64,0.9881
76,,0.80,0.5906,0.58,0.9990
77,,0.80,0.5744,0.61,1.0756
78,,0.83,0.5216,0.63,0.9628
79,created new SGD optimizer with LR: 0.0001,0.83,0.5263,0.58,1.0137
80,,0.82,0.5199,0.64,1.1277
81,,0.82,0.5340,0.57,1.0244
82,,0.81,0.5428,0.60,1.0066
83,,0.81,0.5540,0.60,1.0641
84,,0.80,0.5883,0.59,1.0187
85,,0.79,0.5761,0.50,1.3112
86,,0.81,0.5493,0.57,1.1227
87,,0.80,0.5760,0.61,1.0268
88,,0.82,0.5444,0.58,1.1093
89,,0.84,0.5097,0.62,0.9825
90,,0.81,0.5425,0.62,1.0495
91,,0.81,0.5772,0.63,1.0477
92,,0.79,0.5780,0.59,1.1647
93,,0.82,0.5261,0.60,1.0507
94,,0.82,0.5417,0.61,1.0579
95,,0.84,0.5130,0.62,1.0605
96,,0.81,0.5486,0.63,1.0092
97,,0.82,0.5420,0.61,1.1005
98,,0.82,0.5421,0.62,1.0517
99,,0.79,0.5935,0.52,1.3321
