,notes,train_acc,train_loss,val_acc,val_loss
0,,0.39,1.8394,0.43,1.5817
1,,0.40,1.5969,0.43,1.5610
2,,0.40,1.5640,0.43,1.5362
3,,0.41,1.5609,0.42,1.5227
4,,0.40,1.5604,0.42,1.6290
5,,0.41,1.5703,0.43,1.5743
6,,0.43,1.5516,0.43,1.5969
7,,0.42,1.5467,0.43,1.5182
8,,0.43,1.5339,0.43,1.5234
9,,0.41,1.5545,0.42,1.6033
10,,0.41,1.5671,0.44,1.5390
11,,0.44,1.5264,0.43,1.5543
12,,0.42,1.5494,0.42,1.5236
13,,0.43,1.5234,0.42,1.5479
14,,0.42,1.5307,0.42,1.5565
15,,0.40,1.5322,0.43,1.5660
16,,0.43,1.5068,0.41,1.5394
17,,0.43,1.5038,0.43,1.5504
18,,0.43,1.5075,0.43,1.5585
19,,0.42,1.5022,0.42,1.5495
20,,0.43,1.4862,0.43,1.5419
21,,0.43,1.4924,0.43,1.5608
22,,0.42,1.4968,0.39,1.5473
23,,0.43,1.4919,0.41,1.5484
24,,0.44,1.4877,0.42,1.5478
25,,0.45,1.4807,0.40,1.5575
26,,0.48,1.4631,0.39,1.6384
27,,0.47,1.4670,0.39,1.5310
28,,0.45,1.4574,0.40,1.5620
29,created new SGD optimizer with LR: 0.00100000000000000002,0.47,1.4489,0.41,1.5550
30,,0.45,1.4517,0.41,1.5443
31,,0.48,1.4151,0.42,1.5247
32,,0.48,1.4064,0.42,1.5195
33,,0.48,1.4027,0.43,1.5326
34,,0.48,1.4021,0.42,1.5245
35,,0.49,1.4000,0.41,1.5205
36,,0.49,1.3974,0.43,1.5289
37,,0.48,1.3933,0.41,1.5211
38,,0.49,1.3928,0.41,1.5183
39,,0.49,1.3917,0.42,1.5301
40,,0.48,1.3926,0.41,1.5269
41,,0.50,1.3893,0.42,1.5269
42,,0.50,1.3838,0.43,1.5123
43,,0.50,1.3884,0.42,1.5263
44,,0.49,1.3808,0.42,1.5232
45,,0.49,1.3809,0.41,1.5141
46,,0.51,1.3757,0.43,1.5442
47,,0.51,1.3710,0.41,1.5213
48,,0.50,1.3833,0.44,1.5365
49,,0.50,1.3713,0.44,1.5176
50,,0.51,1.3668,0.42,1.5362
51,,0.51,1.3685,0.42,1.5268
52,,0.51,1.3704,0.42,1.5184
53,,0.51,1.3675,0.43,1.5108
54,,0.51,1.3637,0.45,1.5301
55,,0.50,1.3598,0.42,1.5201
56,,0.51,1.3513,0.44,1.5033
57,,0.51,1.3494,0.44,1.5447
58,,0.52,1.3466,0.45,1.5108
59,created new SGD optimizer with LR: 0.0001,0.53,1.3425,0.45,1.5249
60,,0.52,1.3470,0.44,1.5864
61,,0.51,1.3490,0.46,1.5454
62,,0.51,1.3396,0.45,1.5296
63,,0.52,1.3341,0.45,1.5236
64,,0.52,1.3332,0.44,1.5218
65,,0.51,1.3311,0.44,1.5180
66,,0.52,1.3348,0.44,1.5155
67,,0.52,1.3334,0.44,1.5141
68,,0.51,1.3350,0.44,1.5143
69,,0.52,1.3312,0.44,1.5123
70,,0.52,1.3323,0.44,1.5124
71,,0.53,1.3286,0.44,1.5155
72,,0.52,1.3295,0.44,1.5160
73,,0.52,1.3303,0.44,1.5140
74,,0.52,1.3310,0.44,1.5127
75,,0.53,1.3309,0.44,1.5146
76,,0.53,1.3273,0.45,1.5171
77,,0.53,1.3327,0.45,1.5162
78,,0.53,1.3286,0.45,1.5163
79,,0.53,1.3285,0.44,1.5140
80,,0.53,1.3259,0.44,1.5148
81,,0.53,1.3295,0.44,1.5122
82,,0.52,1.3272,0.44,1.5143
83,,0.53,1.3310,0.44,1.5131
84,,0.52,1.3272,0.44,1.5151
85,,0.53,1.3254,0.44,1.5138
86,,0.53,1.3264,0.44,1.5139
87,,0.53,1.3251,0.44,1.5136
88,,0.52,1.3273,0.44,1.5112
89,created new SGD optimizer with LR: 0.00001,0.52,1.3281,0.44,1.5136
90,,0.52,1.3251,0.44,1.5128
91,,0.53,1.3252,0.44,1.5125
92,,0.53,1.3225,0.44,1.5124
93,,0.52,1.3264,0.44,1.5124
94,,0.52,1.3229,0.44,1.5124
95,,0.54,1.3248,0.44,1.5125
96,,0.52,1.3289,0.44,1.5127
97,,0.52,1.3239,0.44,1.5129
98,,0.53,1.3240,0.45,1.5127
99,,0.53,1.3192,0.45,1.5126
