,notes,train_acc,train_loss,val_acc,val_loss
0,,0.58,1.2226,0.42,8.5160
1,,0.51,1.4301,0.51,3.6081
2,,0.62,1.1066,0.35,4.4410
3,,0.68,0.9642,0.22,4.4240
4,,0.67,0.9218,0.12,4.6964
5,,0.72,0.7755,0.39,1.9374
6,,0.77,0.6959,0.47,2.7429
7,,0.78,0.6203,0.33,2.1180
8,,0.85,0.4359,0.58,3.2503
9,,0.91,0.2880,0.54,2.5082
10,,0.94,0.1766,0.52,2.6355
11,,0.96,0.1287,0.59,1.6902
12,,0.97,0.0974,0.71,1.2130
13,,0.98,0.0477,0.73,1.1165
14,,0.99,0.0215,0.77,1.0066
15,,0.99,0.0203,0.72,1.5049
16,,0.99,0.0138,0.54,2.4692
17,,0.97,0.0921,0.59,3.1520
18,,0.98,0.0518,0.73,1.2923
19,,0.99,0.0203,0.61,2.3702
20,,0.98,0.0444,0.67,1.7661
21,,0.97,0.1018,0.63,1.4024
22,,0.99,0.0319,0.67,2.6037
23,,0.99,0.0327,0.76,1.2499
24,,1.00,0.0036,0.80,1.2266
25,,1.00,0.0008,0.78,1.2645
26,,1.00,0.0015,0.77,1.2026
27,,1.00,0.0004,0.77,1.2950
28,,1.00,0.0003,0.78,1.2749
29,created new SGD optimizer with LR: 0.00100000000000000002,1.00,0.0002,0.77,1.3083
30,,1.00,0.0001,0.78,1.3214
31,,1.00,0.0002,0.78,1.3267
32,,1.00,0.0002,0.78,1.3256
33,,1.00,0.0004,0.79,1.3171
34,,1.00,0.0002,0.79,1.3166
35,,1.00,0.0003,0.78,1.3198
36,,1.00,0.0002,0.78,1.3226
37,,1.00,0.0003,0.78,1.3022
38,,1.00,0.0002,0.78,1.3095
39,,1.00,0.0002,0.78,1.3113
40,,1.00,0.0003,0.79,1.3057
