,notes,train_acc,train_loss,val_acc,val_loss
0,,0.49,1.5591,0.48,1.6081
1,,0.51,1.3995,0.42,1.8901
2,,0.56,1.3209,0.50,1.6526
3,,0.60,1.1663,0.50,1.6100
4,,0.58,1.1987,0.51,1.3750
5,,0.65,0.9828,0.40,1.7863
6,created new SGD optimizer with LR: 0.00100000000000000002,0.61,1.0872,0.40,1.8831
7,,0.62,1.0002,0.42,1.7677
8,,0.64,0.9552,0.55,1.2903
9,,0.68,0.8788,0.53,1.4193
10,,0.66,0.9132,0.55,1.3313
11,,0.68,0.8763,0.53,1.3335
12,,0.68,0.8801,0.55,1.3232
13,created new SGD optimizer with LR: 0.0001,0.69,0.8804,0.49,1.3462
14,,0.65,0.9114,0.56,1.3493
15,,0.67,0.9066,0.52,1.3734
16,,0.68,0.8706,0.54,1.3018
17,,0.67,0.8785,0.52,1.2669
18,,0.71,0.8314,0.56,1.2970
19,,0.67,0.8871,0.57,1.2904
20,created new SGD optimizer with LR: 0.00001,0.70,0.8601,0.55,1.4234
21,,0.69,0.8354,0.58,1.2881
22,,0.69,0.8641,0.54,1.2997
23,,0.67,0.8575,0.47,1.4293
24,,0.68,0.8921,0.55,1.3882
25,,0.68,0.8794,0.52,1.3477
26,,0.67,0.8806,0.53,1.2944
27,created new SGD optimizer with LR: 0.000001,0.68,0.8822,0.55,1.3003
28,,0.70,0.8292,0.53,1.3901
29,,0.66,0.8925,0.56,1.3121
30,,0.70,0.8578,0.55,1.3495
31,,0.67,0.8683,0.54,1.3998
32,,0.68,0.8859,0.53,1.2563
33,,0.67,0.8545,0.52,1.3409
34,created new SGD optimizer with LR: 0.0000001,0.66,0.9182,0.53,1.4196
35,,0.69,0.8641,0.55,1.2618
36,,0.69,0.8505,0.53,1.3037
37,,0.67,0.8790,0.55,1.4240
38,,0.66,0.8915,0.49,1.3456
39,,0.67,0.8859,0.53,1.3614
40,,0.69,0.8569,0.59,1.1983
41,created new SGD optimizer with LR: 0.00000001,0.68,0.8576,0.58,1.2539
42,,0.69,0.8692,0.58,1.2795
43,,0.68,0.8524,0.57,1.2824
44,,0.66,0.8970,0.54,1.3527
45,,0.69,0.8439,0.58,1.2755
46,,0.69,0.8488,0.55,1.4053
47,,0.69,0.8557,0.56,1.3263
48,created new SGD optimizer with LR: 0.000000001,0.68,0.8691,0.54,1.3456
49,,0.67,0.8670,0.52,1.4567
