,notes,train_acc,train_loss,val_acc,val_loss
0,,0.48,1.7177,0.37,2.7836
1,,0.58,1.3731,0.50,2.0678
2,,0.65,1.1228,0.50,2.3148
3,,0.66,1.0862,0.52,1.9181
4,,0.65,1.1886,0.55,2.0947
5,,0.74,0.7926,0.55,1.8832
6,,0.70,1.0286,0.40,3.1645
7,,0.74,0.8354,0.49,2.3124
8,,0.71,0.8858,0.39,3.0729
9,,0.70,1.0805,0.54,1.9901
10,,0.74,0.8227,0.45,2.0143
11,,0.71,0.9527,0.51,3.0362
12,,0.76,0.7439,0.58,1.7819
13,,0.76,0.7187,0.49,2.0246
14,,0.75,0.7651,0.55,2.5929
15,,0.75,0.7975,0.54,2.2273
16,,0.76,0.7970,0.55,1.6542
17,,0.74,0.8165,0.64,1.6176
18,,0.78,0.6966,0.56,1.4285
19,,0.75,0.7906,0.57,2.2409
20,,0.77,0.7132,0.55,1.6529
21,,0.77,0.7484,0.45,2.1995
22,,0.78,0.7205,0.53,2.0818
23,,0.80,0.5993,0.62,1.5988
24,,0.79,0.6577,0.57,2.5540
25,,0.78,0.6756,0.55,1.8885
26,,0.79,0.6601,0.59,2.1033
27,,0.79,0.6568,0.54,1.6929
28,,0.80,0.7150,0.53,1.6628
29,,0.80,0.5703,0.48,2.6260
30,,0.79,0.8040,0.51,2.0767
31,,0.80,0.6193,0.60,2.3204
32,,0.79,0.6440,0.59,1.8152
33,,0.79,0.6541,0.43,4.1665
34,,0.77,0.7968,0.57,2.2661
35,,0.76,0.7594,0.54,1.5707
36,,0.82,0.6005,0.57,1.9414
37,,0.83,0.5354,0.56,1.6749
38,,0.81,0.5909,0.53,1.9513
39,created new SGD optimizer with LR: 0.00100000000000000002,0.81,0.5523,0.44,2.5082
40,,0.78,0.6370,0.48,2.6165
41,,0.80,0.6404,0.54,1.7862
42,,0.81,0.5514,0.59,2.1834
43,,0.85,0.4180,0.55,1.9295
44,,0.82,0.5030,0.52,2.1889
45,,0.85,0.4206,0.55,2.0847
46,,0.84,0.4446,0.57,1.9917
47,,0.85,0.4643,0.55,2.0481
48,,0.85,0.4179,0.53,2.3095
49,,0.84,0.4528,0.58,2.4096
50,,0.84,0.4448,0.57,1.6546
51,,0.83,0.4934,0.61,1.9980
52,,0.84,0.4625,0.56,1.8351
53,,0.85,0.4145,0.54,2.5207
54,,0.86,0.4126,0.55,1.9493
55,,0.84,0.4583,0.51,1.9372
56,,0.84,0.4446,0.54,2.0122
57,,0.84,0.4117,0.54,1.8578
58,,0.83,0.4722,0.53,1.8446
59,,0.85,0.4205,0.55,1.8646
60,,0.84,0.4271,0.57,1.9248
61,,0.82,0.4911,0.50,2.0348
62,,0.86,0.3944,0.57,2.0224
63,,0.85,0.4150,0.60,1.6853
64,,0.80,0.5556,0.61,1.9660
65,,0.82,0.5010,0.59,1.9020
66,,0.84,0.4433,0.54,2.0802
67,,0.85,0.4524,0.51,2.5803
68,,0.84,0.4555,0.53,1.9194
69,,0.84,0.4659,0.55,2.3037
70,,0.83,0.4510,0.59,1.9202
71,,0.84,0.4637,0.51,2.2130
72,,0.83,0.4379,0.60,1.5981
73,,0.85,0.4006,0.51,2.3491
74,,0.83,0.4584,0.58,1.7834
75,,0.83,0.4576,0.60,1.7332
76,,0.84,0.4435,0.51,2.0420
77,,0.84,0.4168,0.56,1.9337
78,,0.85,0.4031,0.55,2.2788
79,created new SGD optimizer with LR: 0.0001,0.83,0.5023,0.56,1.8746
80,,0.85,0.4099,0.58,1.8789
81,,0.84,0.4507,0.55,1.7146
82,,0.88,0.3506,0.57,1.9712
83,,0.86,0.3880,0.56,1.9545
84,,0.87,0.3885,0.60,1.8173
85,,0.85,0.4216,0.55,2.0969
86,,0.84,0.4329,0.54,1.8864
87,,0.87,0.3672,0.53,1.6125
88,,0.84,0.4467,0.57,2.1808
89,,0.85,0.3951,0.58,2.1610
90,,0.84,0.4454,0.55,2.0453
91,,0.83,0.4546,0.52,2.1990
92,,0.83,0.4286,0.56,2.0325
93,,0.83,0.4825,0.54,2.2587
94,,0.84,0.4496,0.58,1.9997
95,,0.87,0.3812,0.57,2.5326
96,,0.86,0.3746,0.62,1.8301
97,,0.82,0.5050,0.56,2.2840
98,,0.85,0.4223,0.59,1.9988
99,,0.85,0.3871,0.64,1.9522
