,notes,train_acc,train_loss,val_acc,val_loss
0,,0.53,1.5387,0.16,7.7113
1,,0.60,1.2716,0.43,3.9019
2,,0.62,1.3623,0.16,5.8301
3,,0.66,0.9748,0.16,6.8328
4,,0.71,0.9326,0.16,11.0761
5,,0.70,0.9574,0.24,8.8982
6,created new SGD optimizer with LR: 0.00100000000000000002,0.71,0.9112,0.18,4.5807
7,,0.68,1.0757,0.25,6.0094
8,,0.75,0.6955,0.20,4.2146
9,,0.81,0.4963,0.24,4.3583
10,,0.79,0.5649,0.25,7.3364
11,,0.80,0.5185,0.44,2.6852
12,,0.74,0.6710,0.19,3.9833
13,created new SGD optimizer with LR: 0.0001,0.75,0.6193,0.43,5.1561
14,,0.79,0.5483,0.43,3.6688
15,,0.81,0.4925,0.24,7.1474
16,,0.79,0.5589,0.25,3.6644
17,,0.80,0.5218,0.40,3.5652
18,,0.81,0.4863,0.31,4.0995
19,,0.82,0.4790,0.21,4.8294
20,created new SGD optimizer with LR: 0.00001,0.80,0.5358,0.22,2.9371
21,,0.81,0.5140,0.19,3.0155
22,,0.81,0.5222,0.24,3.2934
23,,0.80,0.5116,0.24,3.7912
24,,0.80,0.5371,0.26,6.2150
25,,0.81,0.5065,0.17,5.3343
26,,0.83,0.4749,0.32,3.4433
27,created new SGD optimizer with LR: 0.000001,0.84,0.4452,0.32,4.1687
28,,0.83,0.4682,0.43,4.2244
29,,0.81,0.5113,0.16,6.0849
30,,0.83,0.4659,0.16,7.9815
31,,0.81,0.4907,0.23,4.3843
32,,0.79,0.5496,0.16,9.0729
33,,0.81,0.5013,0.16,4.9097
34,created new SGD optimizer with LR: 0.0000001,0.81,0.5227,0.24,6.5224
35,,0.82,0.4637,0.42,2.7212
36,,0.84,0.4548,0.23,4.8994
37,,0.83,0.4798,0.22,3.4123
38,,0.79,0.5468,0.26,3.0096
39,,0.82,0.4854,0.25,3.9066
40,,0.81,0.4935,0.32,4.4893
41,created new SGD optimizer with LR: 0.00000001,0.82,0.4900,0.17,4.7626
42,,0.83,0.4691,0.26,2.9279
43,,0.81,0.5106,0.38,3.1106
44,,0.80,0.5395,0.24,4.3368
45,,0.81,0.4869,0.18,4.2309
46,,0.80,0.5367,0.17,3.0865
47,,0.81,0.4883,0.42,2.4862
48,created new SGD optimizer with LR: 0.000000001,0.83,0.4737,0.24,4.5942
49,,0.79,0.5323,0.41,3.2301
50,,0.82,0.5062,0.43,8.2370
51,,0.82,0.4746,0.17,9.0132
52,,0.83,0.4431,0.39,2.6390
53,,0.83,0.4813,0.16,5.5488
54,,0.82,0.4921,0.24,4.0390
55,created new SGD optimizer with LR: 0.0000000001,0.78,0.5900,0.24,7.8627
56,,0.83,0.4821,0.24,7.0089
57,,0.80,0.5492,0.17,3.6882
58,,0.81,0.4893,0.24,5.1086
59,,0.80,0.5173,0.32,5.4418
60,,0.82,0.4818,0.25,5.0161
61,,0.84,0.4688,0.23,4.6092
62,created new SGD optimizer with LR: 0.00000000001,0.81,0.5313,0.31,2.8699
63,,0.81,0.5182,0.22,2.9889
64,,0.79,0.5454,0.24,4.6964
65,,0.80,0.5235,0.16,12.6002
66,,0.83,0.4709,0.16,5.1305
67,,0.83,0.4666,0.21,6.7769
68,,0.78,0.5479,0.25,3.1563
69,created new SGD optimizer with LR: 0.000000000001,0.83,0.4705,0.25,3.6486
70,,0.79,0.5285,0.16,12.0255
71,,0.80,0.5302,0.23,7.7160
72,,0.81,0.4963,0.26,3.3693
73,,0.83,0.4698,0.44,2.8008
74,,0.80,0.5347,0.21,4.5239
75,,0.82,0.4746,0.16,4.3336
76,created new SGD optimizer with LR: 0.0000000000001,0.82,0.4689,0.22,4.3651
77,,0.82,0.5009,0.24,3.6523
78,,0.83,0.4579,0.24,3.9892
79,,0.81,0.4915,0.43,8.4835
80,,0.81,0.4648,0.24,4.2117
81,,0.81,0.5046,0.43,4.6829
82,,0.80,0.5247,0.16,8.4942
83,created new SGD optimizer with LR: 0.00000000000001,0.82,0.4690,0.24,4.8337
84,,0.82,0.4668,0.24,6.0687
85,,0.83,0.4542,0.35,5.1676
86,,0.84,0.4630,0.29,2.8232
87,,0.79,0.5403,0.24,7.4534
88,,0.83,0.4460,0.36,2.5435
89,,0.82,0.4899,0.23,5.6029
90,created new SGD optimizer with LR: 0.000000000000001,0.81,0.5120,0.25,5.9613
91,,0.81,0.5314,0.24,4.3905
92,,0.81,0.4994,0.25,7.0960
93,,0.80,0.5250,0.24,3.4552
94,,0.80,0.5212,0.25,4.0175
95,,0.79,0.5188,0.25,6.6285
96,,0.83,0.4672,0.43,5.4195
97,created new SGD optimizer with LR: 0.0000000000000001,0.83,0.4395,0.25,5.0693
98,,0.79,0.5354,0.24,4.6577
99,,0.79,0.5274,0.16,4.2217
