,notes,train_acc,train_loss,val_acc,val_loss
0,,0.52,1.4058,0.38,2.1914
1,,0.62,1.1235,0.51,1.9942
2,,0.66,1.0843,0.49,2.0878
3,,0.70,0.8947,0.61,1.2775
4,,0.72,0.8039,0.64,1.1315
5,,0.72,0.8483,0.59,1.2124
6,,0.73,0.7834,0.54,1.4064
7,,0.71,0.8628,0.58,1.9272
8,,0.75,0.7363,0.47,1.7404
9,,0.72,0.8841,0.67,1.1085
10,,0.74,0.7200,0.68,0.9241
11,,0.72,0.8091,0.63,1.4625
12,,0.78,0.6241,0.65,1.0861
13,,0.76,0.6735,0.69,1.0927
14,,0.76,0.6531,0.66,1.2218
15,,0.72,0.8136,0.48,2.0668
16,,0.74,0.8076,0.69,1.3684
17,,0.77,0.6781,0.68,1.0166
18,,0.76,0.6659,0.70,0.8957
19,,0.79,0.5960,0.66,1.0416
20,,0.80,0.5853,0.67,1.3223
21,,0.80,0.6141,0.69,1.0231
22,,0.79,0.5874,0.68,1.2041
23,,0.80,0.5793,0.53,1.3621
24,,0.82,0.5441,0.68,1.0519
25,,0.78,0.6198,0.49,1.7299
26,,0.76,0.7196,0.73,0.8802
27,,0.79,0.5778,0.68,1.0766
28,,0.78,0.6555,0.52,1.8753
29,,0.76,0.7175,0.69,1.2051
30,,0.81,0.5735,0.73,0.9156
31,,0.82,0.5504,0.66,1.2945
32,,0.78,0.6665,0.60,1.1171
33,,0.80,0.5882,0.68,1.0698
34,,0.79,0.5732,0.68,0.9292
35,,0.80,0.5663,0.70,0.8577
36,,0.79,0.6409,0.66,1.3942
37,,0.81,0.5619,0.62,1.0420
38,,0.79,0.5594,0.66,0.9542
39,created new SGD optimizer with LR: 0.00100000000000000002,0.80,0.6115,0.66,1.0261
40,,0.80,0.5789,0.71,0.9160
41,,0.81,0.5523,0.68,1.0034
42,,0.82,0.5010,0.70,0.9034
43,,0.81,0.5175,0.70,0.9879
44,,0.85,0.4492,0.68,1.0614
45,,0.83,0.4611,0.67,0.9249
46,,0.85,0.4494,0.68,1.0472
47,,0.81,0.5168,0.72,0.8366
48,,0.84,0.4369,0.67,1.0750
49,,0.82,0.4630,0.69,0.7989
50,,0.84,0.4319,0.68,0.8528
51,,0.82,0.4779,0.73,0.8189
52,,0.82,0.4346,0.71,0.8899
53,,0.83,0.4416,0.69,0.9494
54,,0.84,0.4304,0.73,0.8132
55,,0.82,0.4719,0.73,0.8558
56,,0.82,0.4858,0.70,0.8081
57,,0.82,0.4507,0.70,1.1537
58,,0.85,0.4104,0.66,1.0900
59,,0.80,0.5349,0.71,0.9399
60,,0.84,0.4316,0.74,0.9403
61,,0.83,0.4501,0.71,0.8938
62,,0.84,0.4305,0.77,0.7917
63,,0.82,0.4868,0.68,0.8879
64,,0.81,0.4869,0.69,0.9109
65,,0.84,0.3981,0.68,1.2246
66,,0.84,0.4308,0.68,0.9253
67,,0.82,0.4599,0.71,0.9069
68,,0.82,0.4943,0.61,1.3610
69,,0.84,0.4404,0.72,0.8272
70,,0.83,0.4294,0.71,0.8672
71,,0.82,0.4681,0.62,1.2820
72,,0.83,0.4505,0.71,0.9070
73,,0.85,0.4169,0.69,0.8996
74,,0.85,0.4213,0.74,0.7221
75,,0.84,0.4198,0.72,0.8600
76,,0.82,0.4423,0.72,0.8022
77,,0.84,0.4197,0.72,0.8856
78,,0.83,0.4780,0.73,0.9365
79,created new SGD optimizer with LR: 0.0001,0.83,0.4463,0.72,0.9059
80,,0.83,0.4622,0.72,0.7362
81,,0.84,0.4189,0.73,0.7547
82,,0.85,0.3988,0.72,0.8911
83,,0.86,0.3979,0.72,0.7976
84,,0.84,0.3982,0.75,0.7899
85,,0.84,0.4237,0.68,0.9873
86,,0.84,0.4265,0.62,1.0953
87,,0.84,0.4207,0.74,0.8085
88,,0.86,0.3814,0.66,0.9829
89,,0.84,0.4312,0.69,0.8192
90,,0.85,0.4039,0.71,0.9051
91,,0.85,0.4047,0.72,0.9119
92,,0.86,0.4126,0.71,0.7482
93,,0.86,0.3576,0.65,1.2433
94,,0.86,0.3963,0.71,0.8617
95,,0.85,0.3898,0.65,1.2668
96,,0.85,0.4141,0.72,0.8236
97,,0.85,0.3951,0.70,0.8881
98,,0.85,0.3750,0.72,0.8613
99,,0.85,0.3901,0.72,0.8603
