,notes,train_acc,train_loss,val_acc,val_loss
0,,0.55,2.7952,0.33,7.4497
1,,0.53,3.7501,0.28,6.9629
2,,0.59,3.4539,0.47,5.3745
3,,0.63,3.2221,0.25,16.0973
4,,0.62,3.6257,0.58,3.0239
5,,0.65,2.5412,0.49,4.1881
6,created new SGD optimizer with LR: 0.00100000000000000002,0.68,2.3031,0.33,6.1315
7,,0.65,3.0506,0.66,2.6845
8,,0.71,1.9301,0.71,1.8781
9,,0.72,1.6061,0.67,1.5573
10,,0.73,1.4720,0.70,1.4890
11,,0.73,1.3412,0.69,1.4546
12,,0.73,1.3263,0.75,1.5664
13,created new SGD optimizer with LR: 0.0001,0.75,1.2174,0.72,1.2761
14,,0.73,1.2540,0.72,1.2748
15,,0.73,1.2294,0.75,1.2009
16,,0.76,1.0929,0.74,1.2023
17,,0.74,1.2058,0.75,1.2121
18,,0.75,1.1233,0.74,1.2113
19,,0.73,1.1259,0.73,1.1930
20,created new SGD optimizer with LR: 0.00001,0.73,1.1394,0.72,1.2236
21,,0.75,1.1487,0.74,1.1936
22,,0.75,1.1400,0.74,1.1936
23,,0.75,1.1298,0.74,1.1949
24,,0.75,1.0492,0.74,1.1947
25,,0.75,1.1509,0.74,1.1953
26,,0.76,1.1016,0.74,1.1930
27,created new SGD optimizer with LR: 0.000001,0.75,1.0986,0.74,1.1942
28,,0.76,1.0976,0.73,1.1940
29,,0.75,1.1286,0.74,1.1939
30,,0.77,1.0352,0.74,1.1936
31,,0.75,1.1240,0.74,1.1934
32,,0.76,1.0515,0.73,1.1934
33,,0.75,1.0796,0.73,1.1933
34,created new SGD optimizer with LR: 0.0000001,0.74,1.1234,0.74,1.1933
35,,0.75,1.0798,0.74,1.1934
36,,0.77,1.0862,0.73,1.1934
37,,0.76,1.0567,0.74,1.1934
38,,0.76,1.0505,0.74,1.1934
39,,0.75,1.0958,0.73,1.1934
40,,0.76,1.1294,0.74,1.1934
41,created new SGD optimizer with LR: 0.00000001,0.76,1.0460,0.74,1.1934
42,,0.76,1.0430,0.74,1.1934
43,,0.74,1.1804,0.74,1.1934
44,,0.75,1.1156,0.74,1.1934
45,,0.76,1.0614,0.74,1.1934
46,,0.76,1.1030,0.73,1.1934
47,,0.74,1.1092,0.74,1.1934
48,created new SGD optimizer with LR: 0.000000001,0.74,1.1330,0.74,1.1934
49,,0.74,1.1981,0.74,1.1934
