,notes,train_acc,train_loss,val_acc,val_loss
0,,0.52,1.6043,0.29,2.3398
1,,0.61,1.2397,0.49,2.4180
2,,0.70,0.9239,0.61,1.3953
3,,0.72,0.8389,0.55,1.4817
4,,0.72,0.8116,0.67,1.0958
5,,0.76,0.7145,0.56,1.3439
6,created new SGD optimizer with LR: 0.00100000000000000002,0.75,0.7645,0.60,1.4153
7,,0.80,0.5628,0.52,1.6823
8,,0.83,0.4925,0.62,1.0946
9,,0.81,0.4911,0.59,1.2153
10,,0.82,0.4684,0.65,1.1180
11,,0.85,0.3954,0.63,1.0801
12,,0.84,0.4349,0.60,1.0739
13,created new SGD optimizer with LR: 0.0001,0.82,0.4616,0.59,1.3307
14,,0.83,0.4392,0.56,1.3278
15,,0.82,0.4864,0.58,1.2643
16,,0.83,0.4430,0.67,1.0241
17,,0.84,0.4032,0.62,1.2876
18,,0.84,0.4200,0.60,1.2830
19,,0.85,0.4114,0.63,1.1333
20,created new SGD optimizer with LR: 0.00001,0.85,0.3890,0.57,1.2855
21,,0.86,0.3845,0.57,1.3440
22,,0.84,0.4002,0.64,1.1743
23,,0.87,0.3509,0.61,1.2496
24,,0.82,0.4554,0.63,1.1193
25,,0.85,0.4064,0.65,1.0964
26,,0.85,0.3970,0.58,1.2051
27,created new SGD optimizer with LR: 0.000001,0.88,0.3301,0.57,1.2523
28,,0.87,0.3557,0.66,1.0579
29,,0.87,0.3523,0.63,1.1684
30,,0.85,0.4017,0.56,1.1685
31,,0.83,0.4282,0.62,1.1208
32,,0.85,0.3924,0.57,1.1868
33,,0.86,0.3749,0.65,1.0248
34,created new SGD optimizer with LR: 0.0000001,0.88,0.3290,0.64,1.0966
35,,0.83,0.4478,0.57,1.4625
36,,0.85,0.3647,0.59,1.3908
37,,0.88,0.3425,0.58,1.2695
38,,0.87,0.3589,0.64,1.0007
39,,0.85,0.3967,0.50,1.4919
40,,0.86,0.3726,0.63,1.1434
41,created new SGD optimizer with LR: 0.00000001,0.86,0.3691,0.67,1.0847
42,,0.86,0.3876,0.56,1.2073
43,,0.84,0.4231,0.60,1.0745
44,,0.85,0.3847,0.57,1.3332
45,,0.87,0.3700,0.63,1.0883
46,,0.85,0.4035,0.65,1.1098
47,,0.86,0.3696,0.51,1.6206
48,created new SGD optimizer with LR: 0.000000001,0.86,0.3727,0.65,1.0714
49,,0.85,0.3723,0.62,1.1144
