,notes,train_acc,train_loss,val_acc,val_loss
0,,0.59,4.5376,0.29,11.5015
1,,0.64,5.0679,0.43,21.8493
2,,0.69,3.7384,0.50,11.9339
3,,0.68,4.9473,0.63,9.1783
4,,0.73,3.2120,0.57,5.9456
5,,0.72,3.4195,0.40,12.5353
6,,0.75,3.6417,0.53,13.0182
7,,0.77,2.8726,0.63,7.6520
8,,0.80,1.8740,0.53,9.4439
9,,0.81,1.7821,0.67,3.7268
10,,0.77,2.7352,0.66,5.6618
11,,0.81,2.2176,0.72,3.7217
12,,0.80,2.2383,0.67,5.9149
13,,0.84,1.6525,0.67,4.6803
14,,0.82,1.7764,0.27,25.5024
15,,0.81,2.0906,0.71,2.6441
16,,0.84,1.7557,0.66,7.8200
17,,0.81,2.0581,0.54,9.7703
18,,0.82,2.0588,0.62,4.6782
19,,0.85,1.4959,0.57,6.9976
20,,0.82,1.5949,0.70,5.2329
21,,0.84,1.7092,0.53,7.2441
22,,0.85,1.3879,0.66,5.3694
23,,0.83,1.9249,0.67,3.9231
24,,0.85,1.5266,0.72,2.9482
25,,0.86,1.2148,0.47,7.7831
26,,0.85,1.5083,0.63,4.0625
27,,0.86,1.3176,0.68,3.1561
28,,0.87,1.1747,0.64,5.0260
29,,0.86,1.2950,0.59,4.6147
30,,0.84,1.6496,0.64,4.9701
31,,0.84,1.8255,0.60,4.6386
32,,0.88,1.0281,0.64,4.4136
33,,0.87,1.2572,0.52,8.1349
34,,0.87,1.2374,0.71,3.8880
35,,0.86,1.4356,0.53,12.4959
36,,0.87,1.2748,0.74,3.8677
37,,0.87,1.1266,0.67,5.5476
38,,0.85,1.6071,0.71,3.2628
39,created new SGD optimizer with LR: 0.00100000000000000002,0.86,1.2740,0.59,8.2318
40,,0.86,1.3635,0.51,11.4774
41,,0.87,1.3591,0.71,2.6806
42,,0.91,0.6819,0.73,2.4066
43,,0.90,0.7623,0.75,1.9134
44,,0.91,0.6620,0.75,2.0195
45,,0.92,0.5729,0.76,1.7746
46,,0.91,0.5750,0.76,2.1004
47,,0.91,0.6548,0.77,1.7982
48,,0.92,0.5853,0.76,1.7376
49,,0.91,0.5854,0.79,1.6670
50,,0.92,0.5078,0.77,1.7803
51,,0.92,0.5176,0.78,1.5892
52,,0.92,0.4641,0.78,1.5956
53,,0.92,0.5253,0.79,1.6931
54,,0.91,0.6418,0.78,1.6045
55,,0.92,0.5062,0.78,1.6598
56,,0.92,0.5666,0.76,1.8546
57,,0.92,0.4618,0.79,1.7491
58,,0.91,0.5837,0.79,1.6542
59,,0.92,0.4778,0.78,1.6167
60,,0.92,0.4862,0.77,1.6919
61,,0.92,0.4698,0.79,1.6250
62,,0.92,0.5672,0.78,1.5284
63,,0.92,0.5202,0.79,1.8342
64,,0.92,0.5625,0.80,1.5127
65,,0.91,0.5481,0.77,1.5889
66,,0.92,0.4638,0.77,1.4639
67,,0.91,0.4910,0.78,1.6810
68,,0.92,0.4876,0.76,1.4725
69,,0.92,0.4265,0.78,1.6924
70,,0.93,0.4131,0.77,1.7297
71,,0.93,0.4870,0.79,1.6676
72,,0.93,0.4971,0.78,1.5447
73,,0.93,0.4154,0.78,1.5205
74,,0.92,0.4989,0.78,1.6032
75,,0.93,0.4518,0.78,1.6275
76,,0.93,0.4293,0.79,1.3561
77,,0.92,0.5102,0.78,1.5837
78,,0.92,0.4570,0.79,1.6388
79,created new SGD optimizer with LR: 0.0001,0.93,0.4071,0.77,1.7435
80,,0.91,0.5037,0.78,1.6384
81,,0.92,0.4714,0.79,1.5003
82,,0.92,0.4732,0.78,1.4777
83,,0.93,0.3755,0.80,1.4725
84,,0.93,0.4075,0.79,1.4816
85,,0.93,0.3821,0.81,1.4912
86,,0.93,0.4697,0.80,1.5059
87,,0.93,0.3881,0.81,1.4899
88,,0.93,0.3599,0.80,1.5180
89,,0.92,0.4592,0.79,1.5244
90,,0.93,0.4124,0.80,1.5176
91,,0.92,0.4517,0.80,1.5132
92,,0.94,0.3905,0.80,1.5264
93,,0.93,0.3473,0.79,1.5434
94,,0.93,0.3862,0.81,1.5373
95,,0.93,0.4385,0.80,1.5110
96,,0.93,0.3734,0.80,1.5117
97,,0.93,0.5077,0.79,1.5275
98,,0.93,0.3668,0.79,1.5499
99,,0.92,0.4445,0.81,1.5271
