,notes,train_acc,train_loss,val_acc,val_loss
0,,0.49,1.5701,0.33,5.9916
1,,0.50,1.8825,0.31,11.7198
2,,0.55,2.2430,0.29,3.7335
3,,0.64,1.4173,0.42,3.8848
4,,0.66,1.4021,0.29,10.8456
5,,0.60,1.9408,0.18,6.8973
6,,0.67,1.2868,0.49,2.7423
7,,0.65,1.7145,0.62,3.5739
8,,0.68,1.4005,0.50,4.7192
9,,0.73,1.1309,0.53,4.9068
10,,0.71,1.2443,0.38,4.5868
11,,0.73,1.1609,0.35,3.7940
12,,0.75,1.2456,0.63,2.1771
13,,0.76,1.0901,0.33,4.0074
14,,0.76,1.0928,0.30,6.5342
15,,0.75,1.1787,0.50,2.9602
16,,0.77,1.0701,0.52,4.0384
17,,0.76,0.9675,0.68,1.9836
18,,0.80,0.8358,0.62,2.0906
19,,0.80,0.7563,0.59,4.0147
20,,0.78,0.9658,0.32,8.8427
21,,0.75,1.2903,0.33,8.4880
22,,0.77,1.0458,0.56,2.2560
23,,0.82,0.6607,0.49,8.0907
24,,0.78,0.9927,0.53,3.2193
25,,0.80,0.8511,0.48,4.6019
26,,0.82,0.8257,0.43,4.2051
27,,0.80,0.9369,0.49,3.5319
28,,0.83,0.6675,0.64,1.7473
29,created new SGD optimizer with LR: 0.00100000000000000002,0.81,0.7843,0.54,2.8918
30,,0.83,0.7803,0.66,2.7851
31,,0.86,0.5929,0.68,1.0359
32,,0.89,0.3532,0.69,0.9207
33,,0.90,0.3288,0.74,0.9456
34,,0.89,0.3442,0.73,0.8737
35,,0.90,0.3124,0.71,0.8936
36,,0.90,0.3096,0.76,0.8726
37,,0.90,0.3162,0.74,0.9253
38,,0.90,0.2836,0.74,1.2032
39,,0.90,0.2847,0.73,0.9479
40,,0.91,0.2918,0.69,0.8665
41,,0.92,0.2137,0.73,0.8794
42,,0.91,0.2519,0.73,0.8597
43,,0.90,0.2972,0.73,0.9221
44,,0.91,0.2778,0.66,1.1194
45,,0.91,0.2707,0.72,1.0567
46,,0.89,0.2858,0.73,0.8854
47,,0.90,0.3081,0.74,0.8017
48,,0.92,0.2655,0.74,0.8718
49,,0.93,0.2185,0.72,0.8161
